Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MAP kinase phosphatase activity (GO:0033549)	3/9	7.91555905106562E-5	0.006507720334126091	0	0	33.33333333333333	314.80317140949967	DUSP4;DUSP5;DUSP1
death receptor activity (GO:0005035)	4/24	8.814271911404375E-5	0.0067634846466842905	0	0	16.666666666666664	155.6092208180419	CD40;TNFRSF18;TNFRSF9;TNFRSF4
tumor necrosis factor-activated receptor activity (GO:0005031)	4/24	8.814271911404375E-5	0.006340766856266522	0	0	16.666666666666664	155.6092208180419	CD40;TNFRSF18;TNFRSF9;TNFRSF4
core promoter proximal region sequence-specific DNA binding (GO:0000987)	11/278	1.1738228536220119E-4	0.007947471203052564	0	0	3.9568345323741005	35.80964751285385	NR4A2;KDM6B;KLF6;NR4A3;KLF5;IRF1;BHLHE41;INSM1;ATF3;ETS2;NFKB2
tumor necrosis factor receptor superfamily binding (GO:0032813)	4/26	1.2208503690954434E-4	0.007806659860160308	0	0	15.384615384615385	138.62758049523993	TNFSF9;TRAF1;TNF;TANK
tumor necrosis factor receptor binding (GO:0005164)	3/11	1.5320271943439296E-4	0.009280859477315068	0	0	27.27272727272727	239.55677863467514	TRAF1;TNF;TANK
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	14/460	2.2980503489154538E-4	0.013225279758008437	0	0	3.0434782608695654	25.49911086101448	KDM6B;BHLHE41;NFKB1;ETS2;RELB;NFKB2;NR4A2;KLF6;NR4A3;KLF5;IRF1;REL;INSM1;ATF3
L-glutamate transmembrane transporter activity (GO:0005313)	3/14	3.30570754905644E-4	0.018118425661733155	0	0	21.428571428571427	171.74335365322946	SLC1A2;SLC1A3;SLC7A11
transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)	10/284	5.998948360881952E-4	0.031385407106250575	0	0	3.5211267605633805	26.12238095526975	NR4A2;PLSCR1;KLF6;NR4A3;KLF5;IRF1;REL;ATF3;NFKB1;NFKB2
cytokine receptor activity (GO:0004896)	5/73	8.234685243405408E-4	0.04120922919634619	0	0	6.8493150684931505	48.643734458121536	IL15RA;IL2RA;IL3RA;EBI3;CRLF2
ubiquitin-like protein ligase binding (GO:0044389)	10/297	8.455525393442082E-4	0.040551290532715986	0	0	3.3670033670033668	23.8233005103931	ABTB2;NFKBIA;CD40;UBD;HSPA6;CKB;TRAF1;PARP9;SQSTM1;TANK
K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)	3/20	9.905301969888136E-4	0.04560401026936498	0	0	15.0	103.75905308518128	TNFAIP3;SQSTM1;OPTN
phospholipase activator activity (GO:0016004)	2/6	0.0014535707837741265	0.06434846046630845	0	0	33.33333333333333	217.79107134346947	CCL5;CCL3
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	7/175	0.001936040449133723	0.08253268729455242	0	0	4.0	24.988441588793705	NR4A2;PLSCR1;KLF6;NR4A3;KLF5;IRF1;NFKB2
high-affinity glutamate transmembrane transporter activity (GO:0005314)	2/7	0.0020216133697869413	0.08310274959374177	0	0	28.57142857142857	177.25312538411833	SLC1A2;SLC1A3
lipase activator activity (GO:0060229)	2/7	0.0020216133697869413	0.08023713753878516	0	0	28.57142857142857	177.25312538411833	CCL5;CCL3
adenylate kinase activity (GO:0004017)	2/7	0.0020216133697869413	0.07756256628749232	0	0	28.57142857142857	177.25312538411833	AK4;AK8
protein kinase activity (GO:0004672)	13/513	0.002036480984954909	0.07561256818332582	0	0	2.5341130604288495	15.702712589573782	PLK3;CSF2;RIPK2;IRAK2;CCL5;IL3RA;PIM1;CCL3;MAP3K8;PIM3;SQSTM1;MET;HBEGF
ubiquitin protein ligase binding (GO:0031625)	9/284	0.002303730785853496	0.08286231670366793	0	0	3.169014084507042	19.246136797373197	ABTB2;NFKBIA;CD40;UBD;HSPA6;CKB;TRAF1;SQSTM1;TANK
glucocorticoid receptor binding (GO:0035259)	2/9	0.0034202318391573132	0.11929354081424447	0	0	22.22222222222222	126.17882091062053	NR4A2;NR4A3
transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	4/64	0.0038612882755342795	0.1307159648570575	0	0	6.25	34.72971500655732	BHLHE41;HIVEP1;REL;NFKB1
protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	3/34	0.004692069558581303	0.15430205891220228	0	0	8.823529411764707	47.310719323841646	DUSP4;DUSP5;DUSP1
thioesterase binding (GO:0031996)	2/11	0.0051570205394645754	0.16488140669232573	0	0	18.181818181818183	95.7708414743501	TRAF1;TANK
protein heterodimerization activity (GO:0046982)	8/265	0.0053202261695970135	0.1655021708434098	0	0	3.0188679245283017	15.807515361358773	NR4A2;IRAK2;CLCF1;BHLHE41;IL12B;ATF3;NFKB1;BMP6
sodium:amino acid symporter activity (GO:0005283)	2/12	0.0061478754316609515	0.18621591110109884	0	0	16.666666666666664	84.86081191857791	SLC1A2;SLC1A3
cAMP binding (GO:0030552)	2/12	0.0061478754316609515	0.1814411441497886	0	0	16.666666666666664	84.86081191857791	PDE4B;RAPGEF2
protease binding (GO:0002020)	5/118	0.006691071343524027	0.1925355779099039	0	0	4.23728813559322	21.21602235859417	RIPK2;TNFAIP3;SERPINB9;CFLAR;TNF
thiol-dependent ubiquitin-specific protease activity (GO:0004843)	4/76	0.007107636498802521	0.1995338929297976	0	0	5.263157894736842	26.034660577510206	ZC3H12A;USP12;TNFAIP3;TANK
low-density lipoprotein receptor activity (GO:0005041)	2/13	0.007218101036314867	0.1978103403047241	0	0	15.384615384615385	75.86405192357795	TNFAIP6;LRP12
acidic amino acid transmembrane transporter activity (GO:0015172)	2/13	0.007218101036314867	0.19321009983252121	0	0	15.384615384615385	75.86405192357795	SLC1A2;SLC1A3
lipoprotein particle receptor activity (GO:0030228)	2/15	0.009590008493683598	0.2508659040052232	0	0	13.333333333333332	61.96044672541186	TNFAIP6;LRP12
receptor antagonist activity (GO:0048019)	2/17	0.012259680874864825	0.31357539304376475	0	0	11.76470588235294	51.78163974818227	IL1RN;CCL5
L-amino acid transmembrane transporter activity (GO:0015179)	3/49	0.012951499605550441	0.32406904447801216	0	0	6.122448979591836	26.61149202786397	SLC1A2;SLC1A3;SLC7A11
transcription regulatory region DNA binding (GO:0044212)	9/374	0.0132327981831758	0.3240627810390499	0	0	2.406417112299465	10.407890744117584	HIVEP1;BHLHE41;HIVEP2;INSM1;TNF;ATF3;ARNTL2;NFKB1;RELB
protein phosphatase binding (GO:0019903)	4/92	0.01369057791240266	0.3282886495244888	0	0	4.3478260869565215	18.656727940749708	PPP1R15A;SPHK1;MET;TANK
thiol-dependent ubiquitinyl hydrolase activity (GO:0036459)	4/92	0.01369057791240266	0.32158888116684614	0	0	4.3478260869565215	18.656727940749708	ZC3H12A;USP12;TNFAIP3;TANK
nucleoside diphosphate kinase activity (GO:0004550)	2/18	0.013702204565774857	0.3154247491041372	0	0	11.11111111111111	47.6688726876	AK4;AK8
transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0001205)	2/18	0.013702204565774857	0.3092399501020953	0	0	11.11111111111111	47.6688726876	REL;NFKB1
GDP binding (GO:0019003)	3/51	0.014428570220361191	0.3193708523776102	0	0	5.88235294117647	24.9326176172561	GBP1;GEM;RAB8B
RNA polymerase II regulatory region DNA binding (GO:0001012)	6/201	0.01584213393204919	0.3440433236941248	0	0	2.9850746268656714	12.37337965294658	NR4A2;NR4A3;REL;ATF3;NFKB1;RELB
protein homodimerization activity (GO:0042803)	13/664	0.016406048223636522	0.34969187972973403	0	0	1.9578313253012047	8.046892746114965	GCH1;RIPK2;BHLHE41;TAP1;RASGRP1;NR4A2;NR4A3;IRAK2;KYNU;CCL5;NDP;GBP1;ATF3
mitogen-activated protein kinase binding (GO:0051019)	2/20	0.016794888254868964	0.35147120693371237	0	0	10.0	40.86680709416112	GCH1;TNIP1
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	2/21	0.01844202324839397	0.3790494421232404	0	0	9.523809523809524	38.02974615470302	PTGS2;IDO1
cyclic nucleotide binding (GO:0030551)	2/21	0.01844202324839397	0.37239945191055196	0	0	9.523809523809524	38.02974615470302	PDE4B;RAPGEF2
amino acid transmembrane transporter activity (GO:0015171)	3/56	0.018523163468073006	0.367588985375035	0	0	5.357142857142857	21.368213843251255	SLC1A2;SLC1A3;SLC7A11
solute:sodium symporter activity (GO:0015370)	2/22	0.02015437543575447	0.39318112078904055	0	0	9.090909090909092	35.49394428134545	SLC1A2;SLC1A3
nucleotide kinase activity (GO:0019201)	2/23	0.021930489497360046	0.4206998901910236	0	0	8.695652173913043	33.21632518174258	AK4;AK8
transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	5/159	0.021967758845378535	0.41450640050869986	0	0	3.144654088050314	12.006853482886196	HIVEP1;BHLHE41;INSM1;ETS2;NFKB1
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	2/24	0.023768932446959146	0.44125872978145125	0	0	8.333333333333332	31.161465919998925	SERPINB9;BIRC3
epidermal growth factor receptor binding (GO:0005154)	2/25	0.02566829332016634	0.468955644627166	0	0	8.0	29.299990173554935	PLSCR1;HBEGF
metalloendopeptidase activity (GO:0004222)	3/65	0.02735381415733541	0.491941251485829	0	0	4.615384615384616	16.610304473219156	MMP7;MMP1;MMP10
phosphatidylinositol-4,5-bisphosphate 3-kinase activity (GO:0046934)	3/68	0.030714664778555365	0.5438858332325727	0	0	4.411764705882353	15.366242904523062	CD80;MET;HBEGF
dicarboxylic acid transmembrane transporter activity (GO:0005310)	2/28	0.031718098235620266	0.5531444101393777	0	0	7.142857142857142	24.64905599109783	SLC1A2;SLC1A3
ubiquitin conjugating enzyme binding (GO:0031624)	2/29	0.03384745164401461	0.581468908093445	0	0	6.896551724137931	23.350976318888108	RNF19B;LONRF1
phosphatidylinositol bisphosphate kinase activity (GO:0052813)	3/71	0.03428251691018052	0.5802820141708497	0	0	4.225352112676056	14.252618728861458	CD80;MET;HBEGF
DNA binding (GO:0003677)	15/893	0.03494878528104542	0.5829862588185982	0	0	1.6797312430011198	5.633602855789685	HIST2H2AA3;KDM6B;SPHK1;PBX4;HIST2H2BE;ETS2;NR4A2;NR4A3;IRF1;ZC3H12A;HIVEP1;HIVEP2;HIST1H2AC;HIST1H2BD;HIST1H2BC
nucleobase-containing compound kinase activity (GO:0019205)	2/30	0.036030988496536624	0.5924523965644808	0	0	6.666666666666666	22.15583946149441	AK4;AK8
phosphatidylinositol 3-kinase activity (GO:0035004)	3/76	0.04068388725460846	0.6595373835218921	0	0	3.9473684210526314	12.639170350535924	CD80;MET;HBEGF
E-box binding (GO:0070888)	2/34	0.0452815731960364	0.7238762603977485	0	0	5.88235294117647	18.205030011541407	BHLHE41;ARNTL2
serine-type endopeptidase activity (GO:0004252)	5/196	0.04736387974660863	0.7467921313472128	0	0	2.5510204081632653	7.78034533529674	MMP7;C1S;MMP1;RHBDF2;MMP10
manganese ion binding (GO:0030145)	2/35	0.04771715203605925	0.7421951620743811	0	0	5.714285714285714	17.385510652874384	PIM1;SOD2
ubiquitin-like protein conjugating enzyme binding (GO:0044390)	2/35	0.04771715203605925	0.732299226580056	0	0	5.714285714285714	17.385510652874384	RNF19B;LONRF1
exonuclease activity (GO:0004527)	2/36	0.05019950084615693	0.7602582299200872	0	0	5.555555555555555	16.620834420208528	ISG20;ZC3H12A
CD4 receptor binding (GO:0042609)	1/6	0.058526730760990416	0.8748606117649347	0	0	16.666666666666664	47.30452821704204	PLSCR1
interleukin-1 binding (GO:0019966)	1/6	0.058526730760990416	0.8636444500756406	0	0	16.666666666666664	47.30452821704204	IL1RN
exoribonuclease activity (GO:0004532)	1/6	0.058526730760990416	0.852712241846835	0	0	16.666666666666664	47.30452821704204	ZC3H12A
U3 snoRNA binding (GO:0034511)	1/6	0.058526730760990416	0.8420533388237497	0	0	16.666666666666664	47.30452821704204	ISG20
phospholipid scramblase activity (GO:0017128)	1/6	0.058526730760990416	0.8316576185913577	0	0	16.666666666666664	47.30452821704204	PLSCR1
protein tyrosine kinase activity (GO:0004713)	4/147	0.06030958083885972	0.8465405798235065	0	0	2.7210884353741496	7.641535514703391	CSF2;IL3RA;MET;HBEGF
protein kinase binding (GO:0019901)	9/495	0.061504582833408844	0.8529129498946215	0	0	1.8181818181818181	5.070261071508292	PPP1R15A;NR4A3;GCH1;TNIP1;TNIP3;SQSTM1;TANK;MET;RELB
adenyl ribonucleotide binding (GO:0032559)	6/279	0.06194144667605191	0.8487452990968543	0	0	2.1505376344086025	5.98186182499453	SPHK1;HSPA6;PIM1;PDE4B;RAPGEF2;TAP1
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	2/41	0.06327253922506833	0.8567846193888665	0	0	4.878048780487805	13.464896894966355	AK4;AK8
transferase activity, transferring pentosyl groups (GO:0016763)	2/42	0.06601160795023121	0.8834809389618155	0	0	4.761904761904762	12.942498449460158	NAMPT;PARP9
N-acetylglucosamine 6-O-sulfotransferase activity (GO:0001517)	1/7	0.06794426888853011	0.8988948677091743	0	0	14.285714285714285	38.41524978585786	CHST2
interleukin-6 receptor binding (GO:0005138)	1/7	0.06794426888853011	0.8886801533033882	0	0	14.285714285714285	38.41524978585786	IL6
NAADP-sensitive calcium-release channel activity (GO:0072345)	1/7	0.06794426888853011	0.8786949830415525	0	0	14.285714285714285	38.41524978585786	MCOLN2
cation:sugar symporter activity (GO:0005402)	1/7	0.06794426888853011	0.8689317054522019	0	0	14.285714285714285	38.41524978585786	SLC2A6
U1 snRNA binding (GO:0030619)	1/7	0.06794426888853011	0.8593830053922875	0	0	14.285714285714285	38.41524978585786	ISG20
single-stranded DNA exodeoxyribonuclease activity (GO:0008297)	1/7	0.06794426888853011	0.8500418857684583	0	0	14.285714285714285	38.41524978585786	ISG20
anion:cation symporter activity (GO:0015296)	2/43	0.06878964677848877	0.8513643380864578	0	0	4.651162790697675	12.449776875522442	SLC1A2;SLC1A3
serine-type peptidase activity (GO:0008236)	5/220	0.07043973553473454	0.8625120808561644	0	0	2.272727272727273	6.029540340538272	MMP7;C1S;MMP1;RHBDF2;MMP10
transforming growth factor beta receptor binding (GO:0005160)	2/44	0.07160561148891219	0.8675585139340833	0	0	4.545454545454546	11.984462887892503	INHBA;BMP6
core promoter binding (GO:0001047)	3/97	0.07349061432359225	0.8811218446505696	0	0	3.0927835051546393	8.074013125344948	NR4A3;INSM1;RELB
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	3/97	0.07349061432359225	0.8720381142933472	0	0	3.0927835051546393	8.074013125344948	BHLHE41;INSM1;ETS2
transcription regulatory region sequence-specific DNA binding (GO:0000976)	6/292	0.07361110402588694	0.8645549054468966	0	0	2.054794520547945	5.360875468582367	NR4A2;NR4A3;REL;ATF3;NFKB1;RELB
regulatory region DNA binding (GO:0000975)	5/224	0.07479534003188924	0.8695902664313587	0	0	2.232142857142857	5.787945747726083	HIVEP1;HIVEP2;TNF;ATF3;NFKB1
purine ribonucleoside binding (GO:0032550)	4/159	0.07569945398271609	0.8713007153410622	0	0	2.5157232704402515	6.493042343332594	GCH1;GBP1;GEM;RAB8B
protein serine/threonine kinase activity (GO:0004674)	7/368	0.07716934783280252	0.879424944114413	0	0	1.9021739130434783	4.87289963237998	PLK3;RIPK2;IRAK2;PIM1;MAP3K8;PIM3;SQSTM1
C-C chemokine binding (GO:0019957)	1/8	0.07726807133802915	0.8719171579418781	0	0	12.5	32.00593071730013	CCR7
bioactive lipid receptor activity (GO:0045125)	1/8	0.07726807133802915	0.8634519428162287	0	0	12.5	32.00593071730013	SPHK1
purinergic receptor activity (GO:0035586)	1/8	0.07726807133802915	0.8551495202891496	0	0	12.5	32.00593071730013	ADORA2A
protein phosphatase activator activity (GO:0072542)	1/8	0.07726807133802915	0.8470052391435386	0	0	12.5	32.00593071730013	PPP1R15A
activin receptor binding (GO:0070697)	1/8	0.07726807133802915	0.8390146236799204	0	0	12.5	32.00593071730013	INHBA
transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)	2/47	0.08027086916110822	0.86347448976108	0	0	4.25531914893617	10.733397867777947	BHLHE41;PARP9
metallopeptidase activity (GO:0008237)	3/102	0.08261501346398674	0.880461856454155	0	0	2.941176470588235	7.334011335019207	MMP7;MMP1;MMP10
phosphatase activity (GO:0016791)	3/104	0.08639514793856477	0.9123010575897986	0	0	2.8846153846153846	7.0639147005793745	DUSP4;DUSP5;SGPP2
sterol esterase activity (GO:0004771)	1/9	0.08649906605727922	0.9050947730175308	0	0	11.11111111111111	27.195796245869616	CES1
phosphatase activator activity (GO:0019211)	1/9	0.08649906605727922	0.8969407660534089	0	0	11.11111111111111	27.195796245869616	PPP1R15A
retinoid X receptor binding (GO:0046965)	1/9	0.08649906605727922	0.8889323663565035	0	0	11.11111111111111	27.195796245869616	NR4A2
D-glucose transmembrane transporter activity (GO:0055056)	1/9	0.08649906605727922	0.8810657082471539	0	0	11.11111111111111	27.195796245869616	SLC2A6
guanyl ribonucleotide binding (GO:0032561)	4/170	0.09137378179419808	0.9225545863607192	0	0	2.3529411764705883	5.630109865738132	GCH1;GBP1;GEM;RAB8B
cysteine-type endopeptidase inhibitor activity (GO:0004869)	2/51	0.0922950442929787	0.9237530085323347	0	0	3.9215686274509802	9.344175804765095	SERPINB9;BIRC3
RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	2/52	0.09537879226975067	0.9463878439869226	0	0	3.8461538461538463	9.038073186511602	REL;NFKB1
filamin binding (GO:0031005)	1/10	0.09563817205648316	0.9408507353590779	0	0	10.0	23.47183249325781	DPYSL3
prostaglandin receptor activity (GO:0004955)	1/10	0.09563817205648316	0.9328774240424755	0	0	10.0	23.47183249325781	PTGIR
protein kinase C activity (GO:0004697)	1/10	0.09563817205648316	0.925038117958085	0	0	10.0	23.47183249325781	CCL3
sugar:proton symporter activity (GO:0005351)	1/10	0.09563817205648316	0.917329466975101	0	0	10.0	23.47183249325781	SLC2A6
3'-5'-exodeoxyribonuclease activity (GO:0008296)	1/10	0.09563817205648316	0.909748231710844	0	0	10.0	23.47183249325781	ISG20
long-chain fatty acid-CoA ligase activity (GO:0004467)	1/10	0.09563817205648316	0.9022912789919026	0	0	10.0	23.47183249325781	ACSL1
magnesium ion transmembrane transporter activity (GO:0015095)	1/10	0.09563817205648316	0.8949555775366839	0	0	10.0	23.47183249325781	SLC41A2
purine ribonucleoside triphosphate binding (GO:0035639)	7/396	0.10340626020519608	0.9598435927111346	0	0	1.7676767676767675	4.011017279340793	GCH1;SPHK1;HSPA6;PIM1;TAP1;GBP1;GEM
protein phosphatase 1 binding (GO:0008157)	1/11	0.10468629924390684	0.9639514434378941	0	0	9.090909090909092	20.51624569943165	PPP1R15A
calcium-dependent protein serine/threonine kinase activity (GO:0009931)	1/11	0.10468629924390684	0.956301035156641	0	0	9.090909090909092	20.51624569943165	CCL3
Lys63-specific deubiquitinase activity (GO:0061578)	1/11	0.10468629924390684	0.9487711057459588	0	0	9.090909090909092	20.51624569943165	TNFAIP3
galanin receptor activity (GO:0004966)	1/11	0.10468629924390684	0.9413588314823185	0	0	9.090909090909092	20.51624569943165	GPR84
caspase binding (GO:0089720)	1/11	0.10468629924390684	0.9340614761995099	0	0	9.090909090909092	20.51624569943165	RIPK2
mRNA 3'-UTR AU-rich region binding (GO:0035925)	1/11	0.10468629924390684	0.926876387921052	0	0	9.090909090909092	20.51624569943165	ZC3H12A
SH3 domain binding (GO:0017124)	2/55	0.10480204755008322	0.9208179903064564	0	0	3.6363636363636362	8.202479889434253	PLSCR1;DPYSL3
phosphoric ester hydrolase activity (GO:0042578)	2/56	0.10799756435943055	0.94170603467958	0	0	3.571428571428571	7.948737872641848	DUSP4;DUSP5
transcriptional repressor activity, RNA polymerase II activating transcription factor binding (GO:0098811)	1/12	0.11364434870559527	0.983493574136392	0	0	8.333333333333332	18.122345461197042	KDM6B
BMP receptor binding (GO:0070700)	1/12	0.11364434870559527	0.9761540698517921	0	0	8.333333333333332	18.122345461197042	BMP6
protein tyrosine kinase activator activity (GO:0030296)	1/12	0.11364434870559527	0.9689232989640011	0	0	8.333333333333332	18.122345461197042	CCL5
nuclease activity (GO:0004518)	2/59	0.11773560826365449	0.99642415523137	0	0	3.389830508474576	7.251911106336953	ISG20;ZC3H12A
hexose transmembrane transporter activity (GO:0015149)	1/13	0.12251321261076642	1.0	0	0	7.6923076923076925	16.15027997512726	SLC2A6
ionotropic glutamate receptor binding (GO:0035255)	1/13	0.12251321261076642	1.0	0	0	7.6923076923076925	16.15027997512726	SQSTM1
RNA stem-loop binding (GO:0035613)	1/13	0.12251321261076642	1.0	0	0	7.6923076923076925	16.15027997512726	ZC3H12A
ubiquitin binding (GO:0043130)	2/62	0.12768391868560922	1.0	0	0	3.225806451612903	6.6393466267472245	TNFAIP3;SQSTM1
protein tyrosine phosphatase activity (GO:0004725)	2/62	0.12768391868560922	1.0	0	0	3.225806451612903	6.6393466267472245	DUSP4;DUSP1
CARD domain binding (GO:0050700)	1/14	0.1312937743788508	1.0	0	0	7.142857142857142	14.502270814561209	RIPK2
cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)	1/14	0.1312937743788508	1.0	0	0	7.142857142857142	14.502270814561209	CFLAR
nucleoside kinase activity (GO:0019206)	1/14	0.1312937743788508	1.0	0	0	7.142857142857142	14.502270814561209	AK8
ribosomal small subunit binding (GO:0043024)	1/14	0.1312937743788508	1.0	0	0	7.142857142857142	14.502270814561209	PIM1
carboxylic acid transmembrane transporter activity (GO:0046943)	2/64	0.13442256635220146	1.0	0	0	3.125	6.271146751816232	SLC1A2;SLC1A3
enhancer sequence-specific DNA binding (GO:0001158)	2/64	0.13442256635220146	1.0	0	0	3.125	6.271146751816232	REL;NFKB1
3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)	1/15	0.13998690873161904	1.0	0	0	6.666666666666666	13.108042465366275	PDE4B
adrenergic receptor binding (GO:0031690)	1/15	0.13998690873161904	1.0	0	0	6.666666666666666	13.108042465366275	RAPGEF2
Rab GTPase binding (GO:0017137)	3/130	0.14153701828212126	1.0	0	0	2.307692307692308	4.511986114182524	EHD1;NDRG1;OPTN
endopeptidase activity (GO:0004175)	6/354	0.14495535643907975	1.0	0	0	1.694915254237288	3.2734397806701985	MMP7;C1S;MMP1;RHBDF2;USP12;MMP10
transcription corepressor activity (GO:0003714)	4/203	0.14651362998922685	1.0	0	0	1.9704433497536946	3.7845060441056293	BHLHE41;MSC;ATF3;RELB
G-protein coupled receptor binding (GO:0001664)	3/133	0.14852526377909447	1.0	0	0	2.2556390977443606	4.301504230264734	CCL5;ADM;NDP
retinoic acid receptor binding (GO:0042974)	1/16	0.14859348181119025	1.0	0	0	6.25	11.915881322811435	NR4A2
phosphatidic acid binding (GO:0070300)	1/16	0.14859348181119025	1.0	0	0	6.25	11.915881322811435	RAPGEF2
cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)	1/16	0.14859348181119025	1.0	0	0	6.25	11.915881322811435	CFLAR
peptidase activator activity (GO:0016504)	1/16	0.14859348181119025	1.0	0	0	6.25	11.915881322811435	TANK
transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	1/16	0.14859348181119025	1.0	0	0	6.25	11.915881322811435	BMP6
kinase activity (GO:0016301)	5/280	0.15004554558424693	1.0	0	0	1.7857142857142856	3.3871721316893257	GK;SPHK1;CCL5;CCL3;CKB
metal ion binding (GO:0046872)	7/442	0.15561683149480282	1.0	0	0	1.583710407239819	2.946269120066236	PLSCR1;MT2A;SPHK1;RAPGEF2;SOD2;RASGRP1;GEM
phosphoprotein phosphatase activity (GO:0004721)	3/136	0.15562310707352545	1.0	0	0	2.2058823529411766	4.1036430335737695	DUSP4;DUSP5;DUSP1
low-density lipoprotein particle binding (GO:0030169)	1/17	0.15711435119222805	1.0	0	0	5.88235294117647	10.88694933653079	TNFAIP6
NAD+ ADP-ribosyltransferase activity (GO:0003950)	1/18	0.16555036603580536	1.0	0	0	5.555555555555555	9.991554466458897	PARP9
fatty acid ligase activity (GO:0015645)	1/18	0.16555036603580536	1.0	0	0	5.555555555555555	9.991554466458897	ACSL1
ankyrin binding (GO:0030506)	1/18	0.16555036603580536	1.0	0	0	5.555555555555555	9.991554466458897	RHCG
ubiquitin-like protein-specific protease activity (GO:0019783)	2/74	0.16917687320488076	1.0	0	0	2.7027027027027026	4.802190606319719	USP12;TNFAIP3
