Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Extracellular space	47/1348	2.5763502496195702E-14	5.34709783625589E-12	0	0	3.4866468842729974	109.09654482293367	CXCL6;IL1RN;CD40;CSF2;CCL3L1;TNFAIP6;C1S;CCL3L3;EBI3;ADM;CXCL1;CXCL3;TNF;CXCL2;ICAM1;CCL5;DPYSL3;NAMPT;CCL4;CCL3;IL12B;CKB;NDP;IL32;IL15RA;EDN1;MMP7;IL15;CCL20;TNFRSF9;HSPA6;OSM;IL36G;SERPINB9;INHBA;MMP10;HIST2H2BE;BMP6;IL1A;IL6;IL1B;CLCF1;TNFSF9;ANGPTL4;CES1;HBEGF;HIST1H2BC
VEGF-A complex	32/639	4.998412555565602E-14	9.509479886963558E-12	0	0	5.007824726134586	153.37500308622066	CD274;CXCL6;IL1RN;CSF2;ADM;CXCL1;PTGS2;CXCL3;TNF;NDRG1;CXCL2;ICAM1;CCL5;CCL4;CCL3;NDP;EDN1;MMP7;IL15;MMP1;TFPI2;INHBA;LSS;MMP10;NFKB1;BMP6;IL6;IL1B;ANGPTL4;MET;ATF3;HBEGF
Tumor necrosis factor receptor superfamily complex	18/164	5.6339353784514805E-14	9.894057283849792E-12	0	0	10.97560975609756	334.8371316122742	CD40;IL15;TNFRSF9;TNFRSF18;TNFAIP3;TRAF1;CFLAR;TNF;CXCL2;TANK;ICAM1;RELB;IL6;IL1B;CCL5;CCL4;TNFSF9;TNFRSF4
BAX complex	32/689	3.8784981156195265E-13	6.3247222842567E-11	0	0	4.644412191582003	132.72874642125663	PPP1R15A;CD40;CSF2;PTGS2;TNF;ICAM1;SOCS3;MT2A;PIM3;IL32;EDN1;MMP7;GADD45B;DUSP1;IL15;MMP1;SPHK1;TFPI2;TRAF1;CFLAR;SOD2;NFKB1;NFKB2;NFKBIA;IL6;KLF5;IL1B;SQSTM1;MET;ATF3;GRINA;BIRC3
Interferon regulatory factor complex	19/235	2.8044994959835968E-12	4.268448232887034E-10	0	0	8.085106382978724	215.06218063315208	CD40;GADD45B;IL15;CCL20;CD80;TNF;TANK;ISG20;IL1A;IL6;IL1B;IRF1;CCL5;CCL4;REL;STAT4;CCL3;GBP1;OPTN
nitric-oxide synthase complex	19/236	3.023677918960596E-12	4.3144104306169E-10	0	0	8.050847457627118	213.54508316089579	EDN1;CD40;GADD45B;GCH1;SPHK1;ADM;PTGS2;TNF;NFKB1;ICAM1;NFKBIA;ZC3H12C;IL1A;IL6;IL1B;IRF1;CCL5;ZC3H12A;REL
NF-kappaB p50/p65 complex	10/39	3.940574178390281E-12	5.291959323097066E-10	0	0	25.64102564102564	673.3255044277041	NFKBIA;CD40;IL6;IL1B;BCL3;REL;TNF;RELB;ICAM1;BIRC3
interleukin-27 complex	18/222	1.0275926236240433E-11	1.3033299776298283E-9	0	0	8.108108108108109	205.14500444564405	CD274;CD40;CD83;CSF2;IL15;EBI3;OSM;CXCL3;TNF;SOCS3;IL6;IL1B;CLCF1;IRF1;CCL5;CCL3;CCR7;IDO1
interleukin-1 receptor complex	14/121	1.8758699067346E-11	2.254005787934259E-9	0	0	11.570247933884298	285.7777597453178	IL1RN;GADD45B;IL36G;CXCL1;PTGS2;TNF;ICAM1;NFKBIA;IL1A;IL6;IRAK2;IL1B;CCL5;NFKBIZ
interleukin-6 receptor complex	10/57	2.290144233504888E-10	2.6141996425458295E-8	0	0	17.543859649122805	389.4251952683237	IL32;SOCS3;IL1RN;IL6;IL1B;IRF1;EBI3;OSM;IL12B;TNF
Survivin complex	22/429	3.869195439553618E-10	4.206368185000433E-8	0	0	5.128205128205128	111.14258636547929	CD274;CD40;CSF2;MMP7;CD80;TNFRSF9;ZBTB10;TRAF1;CFLAR;PTGS2;TNF;NFKB1;ICAM1;NFKBIA;SOCS3;IL6;KLF5;IL1B;TNFSF9;TNFRSF4;MET;BIRC3
Thrombospondin complex	19/317	4.940709868494803E-10	5.127109377169834E-8	0	0	5.993690851735016	128.4348568797408	CXCL6;MMP7;CCL3L1;TNFAIP6;C1S;MMP1;CCL3L3;OSM;CXCL1;PTGS2;TNF;MMP10;ICAM1;IL1A;IL6;IL1B;CCL5;CCL3;ANGPTL4
I-kappaB/NF-kappaB complex	5/6	5.660451105301329E-10	5.6186129884360587E-8	0	0	83.33333333333333	1774.3622783598344	NFKBIA;BCL3;REL;NFKB1;RELB
Caspase complex	20/365	8.12716059469959E-10	7.730961515707984E-8	0	0	5.47945205479452	114.68843461768382	IL32;CD40;CSF2;RIPK2;TFPI2;TNFAIP3;TRAF1;CFLAR;PTGS2;SOD2;TNF;NFKB1;ICAM1;NFKBIA;IL6;IL1B;REL;SQSTM1;ATF3;BIRC3
interleukin-2 receptor complex	12/121	3.2427625544495134E-9	2.961290764723296E-7	0	0	9.917355371900827	193.8529609603755	NFKBIA;IL6;CSF2;IL15;IL1B;IL2RA;HIVEP1;REL;TNF;NFKB1;ICAM1;NFKB2
Lipopolysaccharide receptor complex	9/57	4.961708651912372E-9	4.356761866275363E-7	0	0	15.789473684210526	301.91866846197934	NFKBIA;IL6;IRAK2;IL1B;IRF1;NFKBIZ;IL3RA;PTGS2;TNF
Integrin alpha4-beta1 complex	14/185	5.4013049630476354E-9	4.567103418754723E-7	0	0	7.5675675675675675	144.0609478586303	CD40;CSF2;CD80;TNF;ICAM1;IL1A;IL6;IL1B;CCL5;IL2RA;CCL4;CCL3;CCR7;TNFRSF4
Transforming growth factor beta activated kinase 1 complex	12/143	2.172937905021872E-8	1.7717204418446194E-6	0	0	8.391608391608392	148.06657861911688	NFKBIA;IL6;GADD45B;IRAK2;RIPK2;IL1B;TNFSF9;MAP3K8;PTGS2;TNF;TANK;BIRC3
Cell wall	29/898	2.473840733260386E-8	1.947509791046021E-6	0	0	3.229398663697105	56.562623229356234	CXCL6;CD40;CD83;CSF2;CD80;CXCL1;PTGS2;TNF;CXCL2;ICAM1;SOCS3;IRAK2;CCL5;CCL4;PIM1;CCL3;CCR7;DUSP5;DUSP1;CCL20;RIPK2;MMP1;SERPINB9;NFKBIA;IL1A;IL6;IL1B;PLEKHM3;CES1
Extracellular region part	70/3766	4.257828283842391E-8	3.2402073240040596E-6	0	0	1.858736059479554	31.54632250220211	HIST2H2AA3;LAD1;CXCL6;IL1RN;CD40;CSF2;TNFAIP6;TNFAIP3;ADM;CXCL1;CXCL3;TNF;CXCL2;ICAM1;DPYSL3;NAMPT;IL12B;HIST1H2AC;RAB8B;IL15RA;EDN1;MMP7;IL15;MMP1;SERPINB9;UPB1;MMP10;HIST2H2BE;IL1A;PLSCR1;IL1B;ANGPTL4;RHCG;SQSTM1;HIST1H2BD;CES1;HBEGF;HIST1H2BC;CD274;CCL3L1;C1S;CCL3L3;EBI3;FAM129A;SLC1A3;AK4;NDRG1;CCL5;CCL4;CCL3;CKB;NDP;IL32;GK;CCL20;TNFRSF9;RFTN1;TFPI2;HSPA6;OSM;IL36G;INHBA;SOD2;BMP6;EHD1;IL6;CLCF1;BCL3;TRIP10;TNFSF9
Type III intermediate filament	29/946	7.592455370697076E-8	5.591476003645621E-6	0	0	3.06553911205074	50.25499423035623	CD274;CSF2;SLC1A2;SLC1A3;CXCL1;PTGS2;TNF;NDRG1;ICAM1;CCL5;DPYSL3;CCL3;NDP;EDN1;MMP7;IL15;CCL20;MMP1;TFPI2;OSM;SOD2;BMP6;NR4A2;IL1A;IL6;IL1B;MET;ATF3;HBEGF
gamma-delta T cell receptor complex	11/131	8.468474273256583E-8	6.041727114326493E-6	0	0	8.396946564885496	136.73865208393931	IL6;IL15;CD80;IL1B;CCL5;IL2RA;CCL4;CCL3;CCR7;TNF;ICAM1
LUBAC complex	8/59	1.2452494918840063E-7	8.61486239385208E-6	0	0	13.559322033898304	215.57640333600685	CD40;TNIP1;RIPK2;UBD;TNFAIP3;TRAF1;TNF;BIRC3
Cytolytic granule	9/85	1.7843641219904886E-7	1.1981480266189074E-5	0	0	10.588235294117647	164.530943294529	CD80;CCL5;CCL4;CCL3;RNF19B;SERPINB9;TNFRSF4;STX11;ICAM1
Nascent polypeptide-associated complex	16/336	2.9247840903039316E-7	1.9077948794753932E-5	0	0	4.761904761904762	71.6422618489509	DUSP4;CD274;EDN1;CSF2;RIPK2;SLC1A2;SLC7A11;CFLAR;PTGS2;SOD2;TNF;ICAM1;NFKBIA;IL1A;IL6;IL1B
STING complex	10/132	8.648325337267206E-7	5.48447965138362E-5	0	0	7.575757575757576	105.76310569231825	ISG20;CD274;IL6;PLSCR1;GADD45B;IRAK2;IL1B;RHBDF2;TANK;IDO1
IgE B cell receptor complex	7/54	1.070937745772721E-6	6.607975334051681E-5	0	0	12.962962962962962	178.20153938461326	CD40;IL6;CSF2;CCL5;IL3RA;CCL3;TNFAIP3
PCNA complex	24/785	1.1753343211663588E-6	7.061284882165255E-5	0	0	3.057324840764331	41.744584730251816	HIST2H2AA3;IL32;PLK3;EDN1;CSF2;MMP7;GADD45B;DUSP1;MMP1;CFLAR;PTGS2;TNF;HIST2H2BE;ICAM1;NR4A2;NFKBIA;SOCS3;IL6;KLF6;IL1B;UBD;CCL4;MET;ATF3
DNA polymerase processivity factor complex	24/785	1.1753343211663588E-6	6.88022629544307E-5	0	0	3.057324840764331	41.744584730251816	HIST2H2AA3;IL32;PLK3;EDN1;CSF2;MMP7;GADD45B;DUSP1;MMP1;CFLAR;PTGS2;TNF;HIST2H2BE;ICAM1;NR4A2;NFKBIA;SOCS3;IL6;KLF6;IL1B;UBD;CCL4;MET;ATF3
Extracellular region	74/4434	1.23888298485181E-6	7.070924636041706E-5	0	0	1.6689219666215604	22.69950901717902	HIST2H2AA3;LAD1;CXCL6;IL1RN;CD40;CSF2;TNFAIP6;TNFAIP3;ADM;CXCL1;CXCL3;TNF;CXCL2;ICAM1;DPYSL3;NAMPT;IL12B;HIST1H2AC;RAB8B;IL15RA;EDN1;MMP7;IL15;MMP1;TNFRSF18;SERPINB9;UPB1;MMP10;HIST2H2BE;IL1A;PLSCR1;IL1B;ANGPTL4;RHCG;SQSTM1;MET;HIST1H2BD;CES1;HBEGF;HIST1H2BC;CD274;CCL3L1;C1S;CCL3L3;EBI3;FAM129A;SLC1A3;AK4;NDRG1;CCL5;CCL4;CCL3;CKB;NDP;GBP1;IL32;GK;CCL20;TNFRSF9;RFTN1;TFPI2;HSPA6;OSM;IL36G;INHBA;SOD2;BMP6;EHD1;IL6;CLCF1;BCL3;TRIP10;TNFSF9;CRLF2
Interferon regulatory factor 5 complex	7/59	1.977698092616979E-6	1.101240181815747E-4	0	0	11.864406779661017	155.82209963296236	ISG20;CSF2;RIPK2;IRF1;TFPI2;STAT4;TNFAIP3
Fc receptor complex	11/185	2.685407485426904E-6	1.45971078314991E-4	0	0	5.9459459459459465	76.27268046294219	CSRNP1;IL6;CD40;CSF2;CCL3L1;CD80;CCL3L3;IL1B;IL3RA;TNF;ICAM1
Calprotectin complex	9/119	3.129481410612185E-6	1.661536293122702E-4	0	0	7.563025210084033	95.8586464334853	IL1A;IL6;MMP7;MMP1;CCL20;IL1B;TNF;CXCL2;ICAM1
platelet-derived growth factor complex	13/268	3.2045245881106422E-6	1.6627112806037717E-4	0	0	4.850746268656716	61.36653304831448	EDN1;CSF2;MMP1;CXCL1;TNF;ICAM1;NFKBIA;IL1A;IL6;KLF5;IL1B;CCL5;HBEGF
B cell receptor complex	19/566	4.370751692044394E-6	2.2174280250971895E-4	0	0	3.356890459363958	41.42596033269496	DUSP5;CD40;CD83;CSF2;SPHK1;CD80;TNFAIP3;CFLAR;TNF;RASGRP1;ICAM1;NFKB2;NFKBIA;IL6;REL;CCL3;CCR7;CRLF2;BIRC3
Complement component C1 complex	7/69	5.748636941791376E-6	2.8530735082847196E-4	0	0	10.144927536231885	122.41425288986541	PTGIR;IL6;TNFAIP6;C1S;LAMP3;CCL3;TNF
Activin complex	14/329	6.085615718002207E-6	2.956055464723199E-4	0	0	4.25531914893617	51.10460702318228	EDN1;CSF2;TNFAIP6;OSM;ADM;CXCL1;INHBA;PTGS2;TNF;BMP6;IL1A;IL6;IL1B;HBEGF
TRAMP complex	12/242	6.172019374720702E-6	2.9355667151015336E-4	0	0	4.958677685950414	59.481741244644354	CD40;IL6;CSF2;IL15;CD80;TNFRSF9;IL3RA;CFLAR;CXCL3;GBP1;TNF;CXCL2
BAK complex	11/206	7.538231340409541E-6	3.512200438807139E-4	0	0	5.339805825242718	62.98580228673566	PPP1R15A;NFKBIA;IL6;IL15;IL1B;PIM3;CFLAR;PTGS2;SOD2;TNF;BIRC3
Activin A complex	13/294	8.743708023159162E-6	3.992377083374474E-4	0	0	4.421768707482993	51.501119248722674	EDN1;CSF2;TNFAIP6;OSM;ADM;CXCL1;INHBA;TNF;BMP6;IL1A;IL6;IL1B;INSM1
Cell surface	21/715	1.0545697613149573E-5	4.7207505197687205E-4	0	0	2.937062937062937	33.6581320836897	CD274;CD40;CD83;MMP7;IL15;CD80;TNFRSF9;SLC1A2;SLC1A3;SLC7A11;TNF;ICAM1;IL6;IL2RA;CCR7;NDP;TNFRSF4;MET;FERMT2;MPZL1;HBEGF
Spanning component of plasma membrane	51/2798	1.0632413479803057E-5	4.6680384566135345E-4	0	0	1.8227305218012868	20.873186944476043	CD40;CD83;CSF2;CD80;ADM;CXCL1;SLC7A11;LRRC32;TNF;SLC2A6;ICAM1;CCR7;TNFRSF4;EDN1;PTGIR;MMP7;IL15;MMP1;TNFRSF18;RHBDF2;TM4SF1;HIST2H2BE;IL1A;TMEFF1;PLSCR1;ADORA2A;IL1B;IRF1;NINJ1;RHCG;MET;HBEGF;CCL3L1;C1S;SLC1A2;SLC1A3;GPR84;PTGS2;CCL5;CCL4;CCL3;MPZL1;TNFRSF9;CFLAR;MCOLN2;BMP6;IL6;IL2RA;TNFSF9;TMCC3;GRINA
alpha-beta T cell receptor complex	8/106	1.1343020625599081E-5	4.886059639291076E-4	0	0	7.547169811320754	85.9389277436541	CSF2;IL15;CD80;IL2RA;TAP1;TNF;HIST2H2BE;ICAM1
Interferon regulatory factor 3 complex	9/148	1.8481673728899247E-5	7.81364094871796E-4	0	0	6.081081081081082	66.27606644253831	ISG20;IL6;GADD45B;IL1B;IRF1;CCL5;TNF;TANK;OPTN
Rad51C-XRCC3 complex	7/83	1.9661408635142654E-5	8.161271984369213E-4	0	0	8.433734939759036	91.3951440627196	CXCL6;IL6;CCL20;IL1B;CCL3;ANGPTL4;CXCL3
IgE immunoglobulin complex	6/57	2.2021417496400147E-5	8.97766002576456E-4	0	0	10.526315789473683	112.8788953221903	CD40;CSF2;CCL5;IL3RA;CCL3;TNFAIP3
Integrin alpha5-beta1 complex	9/154	2.5352103018851124E-5	0.0010154184419655635	0	0	5.844155844155844	61.84664925220812	IL1A;IL6;CSF2;IL1B;CCL5;CCL4;CCL3;TNF;ICAM1
External side of plasma membrane	10/212	5.661946482867776E-5	0.0022286592793770922	0	0	4.716981132075472	46.12810250145746	CD274;CD40;IL6;CD83;CD80;TNFRSF9;IL2RA;CCR7;TNF;ICAM1
Interferon regulatory factor 7 complex	7/98	5.7747753564560776E-5	0.0022345444303032585	0	0	7.142857142857142	69.71018649024238	ISG20;MT2A;IL6;GADD45B;IRF1;TNF;GBP1
Integrin alpha1-beta1 complex	6/76	1.1335566980135825E-4	0.004313183235941681	0	0	7.894736842105263	71.72352759440994	CSF2;IL1B;IL2RA;CCR7;TNF;ICAM1
interleukin-12 receptor complex	5/49	1.268747654680824E-4	0.0047484440912070845	0	0	10.204081632653061	91.55418425201387	SOCS3;CD40;IL15;CD80;STAT4
Ferritin complex	11/283	1.3726394662946223E-4	0.0050544127444364885	0	0	3.886925795053003	34.568782172245584	IL1A;IL1RN;IL6;CSF2;IL1B;NAMPT;CCL4;UPB1;TNF;BMP6;ICAM1
Fc-gamma receptor III complex	5/50	1.398365134139565E-4	0.005067408890858139	0	0	10.0	88.7503657904839	IL1A;CSF2;IL3RA;CXCL1;SERPINB9
IKKalpha-IKKalpha complex	3/11	1.5320271943439296E-4	0.005465028257323736	0	0	27.27272727272727	239.55677863467514	CSF2;RELB;NFKB2
Mucus layer	14/446	1.6735080786254062E-4	0.005877875297695081	0	0	3.1390134529147984	27.295035031636466	EDN1;CSF2;CCL20;CXCL1;PTGS2;TNF;ICAM1;IL6;IL1B;CCL5;PDE4B;TNFSF9;CRLF2;HBEGF
Enhanceosome	7/117	1.7649847998018307E-4	0.006105242875678151	0	0	5.982905982905983	51.70545987646846	SOCS3;IL6;GADD45B;IRF1;CCL5;REL;TNF
Bacterial outer membrane vesicle	3/12	2.0276702349047898E-4	0.006909210666100948	0	0	25.0	212.5863226382943	CD83;CCL5;CD80
C-fiber	8/177	4.189912705134931E-4	0.014067015743857422	0	0	4.519774011299435	35.153267671664835	IL6;EDN1;PTGIR;UBD;IL1B;PTGS2;TNF;ATF3
Integrin alpha2-beta1 complex	6/98	4.551605159281598E-4	0.015059876200927374	0	0	6.122448979591836	47.11139032020405	LAD1;PTGIR;MMP1;TNFSF9;TNF;ICAM1
Aryl hydrocarbon receptor complex	9/228	4.977575631731953E-4	0.016234007381777212	0	0	3.9473684210526314	30.021305606892494	CYP27B1;IL6;IL1B;REL;PTGS2;SOD2;TNF;IDO1;RELB
Protein complex involved in cell-cell adhesion	11/334	5.638763137302775E-4	0.018131403158397515	0	0	3.293413173652695	24.63695567561189	CD274;CD40;IL6;CD83;TNFAIP6;IL15;IL1B;CCL5;TNF;NDRG1;IDO1
Galectin complex	11/334	5.638763137302775E-4	0.01787957811453088	0	0	3.293413173652695	24.63695567561189	CD274;CD40;IL6;CD83;TNFAIP6;IL15;IL1B;CCL5;TNF;NDRG1;IDO1
Mitochondrial permeability transition pore complex	10/284	5.998948360881952E-4	0.018761094668347255	0	0	3.5211267605633805	26.12238095526975	NR4A2;IL1A;IL6;GCH1;ADORA2A;IL1B;SLC1A2;PTGS2;SOD2;TNF
Retrotransposon nucleocapsid	9/235	6.185835774902889E-4	0.01908413928932878	0	0	3.829787234042553	28.294767750375527	CD40;IL6;CD83;CSF2;CD80;CCL5;CCL3;CCR7;TNF
Side of membrane	12/397	6.82094428668993E-4	0.02076295440868415	0	0	3.022670025188917	22.03629960074468	CD274;CD40;IL6;CD83;CD80;TNFRSF9;IL2RA;CCR7;TNF;FERMT2;GEM;ICAM1
Dendritic spine neck	9/239	6.9776616746089E-4	0.020960528425173843	0	0	3.7656903765690375	27.36763122790487	EDN1;IL6;IL1B;CLCF1;CXCL1;SLC7A11;PTGS2;TNF;ICAM1
Apoptotic body	8/193	7.41302910875434E-4	0.021979149941930076	0	0	4.1450777202072535	29.8739947340607	IL6;CSF2;IL1B;REL;PTGS2;TNF;HIST1H2BC;BIRC3
Protease inhibitor complex	10/301	9.359483251668758E-4	0.027394487517384325	0	0	3.3222591362126246	23.169270070318127	NFKBIA;IL6;TNFAIP6;C1S;IL1B;TFPI2;REL;SERPINB9;TNF;NDRG1
interleukin-23 receptor complex	4/44	9.633623018811155E-4	0.027839951078412493	0	0	9.090909090909092	63.137099952919705	CCL20;LHFP;STAT4;CXCL1
laminin-5 complex	7/156	9.99469669433475E-4	0.028522365691457795	0	0	4.487179487179487	30.99871810997794	LAD1;MMP7;MMP1;IL1B;PTGS2;MET;MMP10
Fc-epsilon receptor I complex	5/77	0.001048903729001341	0.029563545843334094	0	0	6.493506493506493	44.5455177133035	IL1RN;CCL20;TNFRSF9;CCL3;NDRG1
5-lipoxygenase complex	5/77	0.001048903729001341	0.029203014796464165	0	0	6.493506493506493	44.5455177133035	CSF2;IL1B;RFTN1;PTGS2;TNF
interleukin-3 receptor complex	4/45	0.0010491576833680514	0.028858156519629655	0	0	8.88888888888889	60.97571238283129	CSF2;TNFRSF9;IL3RA;CRLF2
Integrin alphaE-beta7 complex	3/21	0.0011471485105092553	0.031177857732055118	0	0	14.285714285714285	96.72108531251615	IL2RA;CCR7;ICAM1
oncostatin-M receptor complex	3/22	0.0013185462203513692	0.0354146002477903	0	0	13.636363636363635	90.42580223907456	SOCS3;TFPI2;OSM
GID complex	4/50	0.0015598806233641427	0.041409389106282994	0	0	8.0	51.705167873066294	DUSP4;TNFRSF9;NAMPT;TNFSF9
Elastic fiber	7/171	0.0016975920182318812	0.044547156064636606	0	0	4.093567251461988	26.111000844080753	IL6;EDN1;CSF2;MMP7;MMP1;IL1B;TNF
interleukin-9 receptor complex	3/25	0.0019263332020576173	0.04997521250338113	0	0	12.0	75.025643741551	IL15;CCL20;CCL3
IgM B cell receptor complex	6/130	0.0019823889770670326	0.050851618366786915	0	0	4.615384615384616	28.723627419243883	DUSP5;IL1A;IL6;CD40;CSF2;REL
Nucleosome disassembly/reassembly complex	2/7	0.0020216133697869413	0.051281592480262074	0	0	28.57142857142857	177.25312538411833	HIST2H2AA3;HIST2H2BE
Superoxide dismutase complex	8/227	0.002084100305834302	0.05228572525516166	0	0	3.524229074889868	21.756539294628645	NFKBIA;EDN1;IL6;IL1B;PTGS2;SOD2;TNF;ICAM1
SMAD3 protein complex	4/55	0.0022221695468688358	0.05514362038588643	0	0	7.2727272727272725	44.43106390512241	TNFAIP6;BCL3;ANGPTL4;FERMT2
Activin AB complex	6/133	0.002223962907809217	0.054594702349768195	0	0	4.511278195488721	27.556983071622042	IL6;TNFAIP6;NFKBIZ;INHBA;PTGS2;HBEGF
Ire1 complex	7/185	0.0026461500380191537	0.06426766528508221	0	0	3.7837837837837838	22.455430582866043	PPP1R15A;IL6;IL1B;ZC3H12A;TNF;SQSTM1;ATF3
Nucleosome	5/95	0.0026623763793661775	0.06398110814834719	0	0	5.263157894736842	31.20282199636587	HIST2H2AA3;HIST1H2AC;HIST2H2BE;HIST1H2BD;HIST1H2BC
monolayer-surrounded lipid storage body	4/59	0.002874937057851193	0.06836959690702368	0	0	6.779661016949152	39.67270846029695	ACSL1;UBD;CES1;HBEGF
Integrin alpha4-beta7 complex	4/59	0.002874937057851193	0.06766475570179664	0	0	6.779661016949152	39.67270846029695	CCL5;CCR7;TNF;ICAM1
