Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
SMRT 22465074 ChIP-Seq MACROPHAGES Mouse	48/2000	6.76319198103316E-4	0.03965689843423989	0	0	1.605351170568562	11.71721001764216	SASH3;CEBPA;PON2;LST1;GIMAP1;SLC40A1;MGST2;ITGAE;ARHGAP15;AIF1;CORO1A;PARL;ASGR2;PYCARD;PAK1;HHEX;IMPA2;OLFML3;NT5DC2;MLEC;FIS1;CD52;GAS2L3;DHCR24;TM6SF1;BRI3BP;SORL1;DUSP7;VAMP8;GATM;DOK2;PARVG;PACS2;LPAR6;PPP1R3E;NAAA;CAT;ELMO1;CRYL1;S100A4;KCTD12;CAMK1;WDFY2;TGFBI;DOCK2;FOLR2;RNF166;SSBP4
LMO2 20887958 ChIP-Seq HPC-7 Mouse	43/1741	7.497593184880241E-4	0.04029956336873129	0	0	1.6520701784043692	11.88789771763073	SASH3;C1QA;PON2;LST1;GCNT1;GIMAP1;MGST2;LRMP;TREM2;ARHGAP15;AP2A2;GRAMD4;EEF1B2;LYL1;HHEX;IMPA2;ARHGDIB;COTL1;PRKACB;CAMK2G;ZCCHC24;GAS2L3;FUCA1;UROS;RNASE6;NMNAT3;DHCR24;VASH1;DEF6;TREML1;GCHFR;VAMP8;TPST2;GGCT;DOK2;DAP;RNF125;NAAA;ELMO1;SNRNP25;MCM6;RNF166;VCL
GATA2 20887958 ChIP-Seq HPC-7 Mouse	42/1708	9.461245381025227E-4	0.04694233285200978	0	0	1.644827019025166	11.453154806515059	SASH3;C1QA;MGST2;PRCP;ARHGAP15;TRAM2;GRAMD4;PARL;PTGS1;LYL1;HHEX;RXRA;RACGAP1;SCFD2;IMPA2;ARHGDIB;COTL1;FZD2;UROS;NMNAT3;CHD1L;VASH1;DEF6;TPCN1;TREML1;GCHFR;VAMP8;PLA2G15;TPST2;GGCT;DOK2;CD4;RNF125;FES;NAAA;ELMO1;S100A4;CAMK1;ESYT1;SNRNP25;KBTBD7;RNF166
FLI1 20887958 ChIP-Seq HPC-7 Mouse	47/2030	0.0016358278309887451	0.0753649250705529	0	0	1.548676211344877	9.935696833573523	SASH3;POP5;RGS14;PON2;TECR;GIMAP1;MGST2;LRMP;ARHGAP15;AP2A2;PTGS1;EEF1B2;LYL1;HHEX;CALHM2;DBP;WDR92;MFSD3;TBC1D10C;DGCR6;SLC37A4;MAP4K1;HES6;CD52;TMEM86A;LRRC45;GAS2L3;FUCA1;UROS;GLRX5;RNASE6;TM6SF1;ZWINT;DEF6;TREML1;PLA2G15;PARVG;NDUFS7;DPEP2;ELMO1;RIMBP3;GEMIN6;S100A4;PYROXD2;WDFY2;TLR4;RNF166
EKLF 21900194 ChIP-Seq ERYTHROCYTE Mouse	32/1239	0.0018433937162508117	0.07926592979878491	0	0	1.7275772618440268	10.877080386122612	SCARB1;CDCA7L;GCNT1;NUDT1;CORO1A;ACAT1;EXOSC5;SAMM50;MTHFD1L;NT5DC2;POLD2;PNPO;RRS1;HADH;SLC19A1;IDH2;AP1B1;SORD;NME4;FRMD4A;DHCR24;ASRGL1;CDC25B;APBB1IP;TPST2;QDPR;TRAPPC6A;CCNE1;HMBS;CAT;SLC25A5;SSBP4
IRF8 27001747 Chip-Seq BMDM Mouse	46/2000	0.002098085436290545	0.0845790691504626	0	0	1.5384615384615385	9.487276995547305	SLC45A4;SASH3;C1QA;AHCY;NAA40;HEXB;CDCA7L;LRMP;TREM2;ARHGAP15;AIF1;FAM105A;ASGR2;PTGS1;PYCARD;HHEX;OLFML3;SLCO2B1;MFSD1;EMB;APPL2;CD52;TMEM86A;GPR34;LMO2;LY86;IL16;TM6SF1;ACSF2;DUSP7;TPCN1;DUSP23;DOK2;PACS2;LPAR6;NAAA;DPEP2;ERP29;GEMIN6;ESYT1;TGFBI;DOCK2;FOLR2;PLCB2;TLR4;SSBP4
RUNX1 21571218 ChIP-Seq MEGAKARYOCYTES Human	97/5071	0.003372126363412425	0.1279424414353538	0	0	1.2794901034078627	7.283128620104725	SCARB1;EEF1B2;FCGRT;SLCO2B1;COTL1;SLC12A9;GSTK1;CTNNBIP1;LMO2;RNASE6;FRMD4A;MYO7A;VASH1;MIF4GD;RNASE1;WDR77;PLA2G15;DOK2;DPEP2;ELMO1;S100A4;WDFY2;VCL;SLC45A4;RTN4R;LDHB;CALHM2;PNPO;MLEC;LTA4H;SLC19A1;SNX5;FIS1;BRI3BP;DAP;TMEM117;TBXAS1;CRYL1;PYROXD2;HEXB;TECR;AP2A2;TRAM2;CLYBL;ARHGAP4;ASGR2;LYL1;DBP;IMPA2;STAB1;MFSD3;ZCCHC24;TESC;ABCC5;DCXR;RNASET2;DUSP23;MBLAC2;PACS2;CAT;SNURF;DNASE1L3;PLCB2;RNF166;CATSPER1;SASH3;CEBPA;SDCCAG3;RGS14;GCNT1;ASB13;LRP3;PRCP;GRAMD4;PARL;EXOSC5;PAK1;RXRA;HIRIP3;MTHFD1L;CECR5;OLFML3;SH3TC1;CHN2;GNG7;MAN1C1;ZSWIM7;CAMK2G;PNPLA7;SORL1;DEF6;EEPD1;ESYT1;CENPP;KBTBD7;LGR4;SSBP4
LXR 22158963 ChIP-Seq LIVER Mouse	45/2000	0.0035657010260862986	0.12777095343475903	0	0	1.5050167224080266	8.482868131889509	SCARB1;CEBPA;AHCY;TEX264;HEXB;QPRT;TECR;AP2A2;LYL1;HHEX;RXRA;SAMM50;DBP;CECR5;AMDHD1;SLCO2B1;PNPO;MFSD1;METTL7B;CD36;GSTK1;HES6;GAS2L3;CCDC34;MGMT;CLEC11A;IDH2;SORD;CABLES1;DHCR24;CHD1L;APBB1IP;TPST2;GGCT;DUSP23;EEPD1;DAP;CD4;RNF125;ALDH5A1;CAT;DPEP2;WDFY2;CPVL;DNASE1L3
HNF4A 19822575 ChIP-Seq HepG2 Human	112/6083	0.005177362008229735	0.17575781554253575	0	0	1.2315697511074506	6.482317650781477	SCARB1;PYCARD;WDR92;ADORA3;SLCO2B1;PTGFRN;SLC12A9;HES6;GAS2L3;CTNNBIP1;AP1B1;FRMD4A;MYO7A;CHD1L;ASRGL1;WDR77;CDC25B;ELMO1;GEMIN6;WDFY2;NAIP;VCL;SLC45A4;ALOX15;MGST2;OSGEP;RACGAP1;SCFD2;AMDHD1;HLTF;LDHD;PMVK;PNPO;RRS1;SLC19A1;SNX5;AFAP1L1;UROS;DHCR24;CRLS1;ACSF2;TREML1;PKIB;DAP;TMEM117;TBXAS1;CRYL1;TGFBI;QPRT;SLC40A1;ITGAE;AP2A2;TRAM2;CLYBL;ASGR2;MS4A4A;DBP;IMPA2;TOP1MT;ENC1;CD36;ZCCHC24;CCDC34;TESC;ABCC5;DCXR;GLRX5;RNASET2;ABHD14B;ALDH5A1;NDUFS7;TST;CAT;MCM6;SLC25A5;DNASE1L3;SASH3;CEBPA;AHCY;PON2;GCNT1;ASB13;PDXP;AIF1;GRAMD4;PARL;PAK1;RXRA;MTHFD1L;OLFML3;SH3TC1;CHN2;GNG7;POLD2;METTL7B;METTL7A;ATP6V0E2;CAMK2G;MGMT;CABLES1;AIG1;SORL1;DEF6;TPCN1;EEPD1;GATM;CD4;TTC3;CENPP;KBTBD7;CPVL;LGR4
TCF7 22412390 ChIP-Seq EML Mouse	44/2000	0.005915428540752966	0.19077257043928314	0	0	1.471571906354515	7.549445441845057	RTN4R;CEBPA;TEX264;HEXB;SPATA20;GRAMD4;CORO1A;PTGS1;LYL1;HHEX;DBP;MTHFD1L;SH3TC1;GNG7;MAN1C1;MLEC;GPAT2;DGCR6;NUDT14;SLC39A3;HES6;GSTM2;GAS2L3;TESC;CLEC11A;LMO2;FLI1;DEF6;APRT;DUSP7;BACE1;VAMP8;TPST2;DOK2;RNF125;PARVG;PACS2;PPP1R3E;NOXA1;ELMO1;RIMBP3;KCTD12;SLC25A5;SSBP4
NCOR 22465074 ChIP-Seq MACROPHAGES Mouse	44/2000	0.005915428540752966	0.18168816232312682	0	0	1.471571906354515	7.549445441845057	SASH3;HEXB;PON2;LST1;GCNT1;SLC40A1;ASB13;MGST2;ITGAE;ARHGAP4;ASGR2;EEF1B2;LDHB;HHEX;MTHFD1L;IMPA2;STAB1;MLEC;SLC12A9;MAP4K1;CD52;GAS2L3;PNPLA7;ABCC5;AP1B1;LY86;AIG1;TM6SF1;NISCH;DUSP23;PARVG;NDUFS7;APEX1;TTC3;RIMBP3;CRYL1;KCTD12;ESYT1;WDFY2;TGFBI;DOCK2;TLR4;RNF166;SSBP4
KDM2B 26808549 Chip-Seq DND41 Human	44/2000	0.005915428540752966	0.1734296094902574	0	0	1.471571906354515	7.549445441845057	SLC45A4;C1QA;SCARB1;LRP3;SPATA20;NPL;ITGAE;GRAMD4;CORO1A;LYL1;HHEX;CALHM2;DBP;SH3TC1;CHN2;LDHD;PMVK;TBC1D10C;MAN1C1;ZSWIM7;PRKACB;CAMK2G;SLC19A1;ZCCHC24;TESC;CTNNBIP1;NME4;DHCR24;BRI3BP;CRLS1;FLI1;DUSP7;CDC25B;PLA2G15;PARVG;PACS2;PPP1R3E;CAT;DPEP2;ERP29;SRPRB;CAMK1;PLCB2;SSBP4
GATA1 19941827 ChIP-Seq MEL Mouse	41/1834	0.006032430874515168	0.1691703440896645	0	0	1.4953516447044493	7.642151920229243	SLC46A3;SASH3;SCARB1;GCNT1;LRMP;PRCP;NPL;AP2A2;LYL1;RXRA;SAMM50;CECR5;ADORA3;SLCO2B1;ARHGDIB;PNPO;COTL1;NUDT14;CAMK2G;APPL2;SLC12A9;UROS;GLRX5;RNASE6;LY86;FRMD4A;CHD1L;FLI1;GCHFR;VAMP8;DOK2;RNF125;ALDH5A1;PARVG;PACS2;TST;HMBS;TBXAS1;S100A4;DOCK2;PLCB2
VDR 24763502 ChIP-Seq THP-1 Human	31/1288	0.006094283706791472	0.16378387462002084	0	0	1.6099212696566194	8.211248954922679	SLC45A4;SCARB1;CEBPA;QPRT;CORO1A;ARHGAP4;LYL1;RXRA;LDHD;ENC1;MFSD3;EMB;SLC19A1;CLEC11A;LMO2;IDH2;CABLES1;SYS1-DBNDD2;AIG1;FLI1;APRT;TSPAN15;DOK2;FES;APEX1;TACC3;SNURF;S100A4;KCTD12;PLCB2;RNF166
MITF 21258399 ChIP-Seq MELANOMA Human	103/5578	0.007327396838682033	0.18904683843799647	0	0	1.2351437983190052	6.072133612644035	POP5;SCARB1;SLC27A1;SLC46A2;NUDT1;SPATA20;COTL1;PTGFRN;HADH;PRKACB;NUDT14;GAS2L3;AP1B1;FRMD4A;CDC25B;PPP1R3E;ERP29;SNRNP25;WDFY2;RTN4R;TEX264;ARHGAP15;NCAPH;SCFD2;AMDHD1;LDHD;PMVK;PNPO;RRS1;SLC19A1;SNX5;ZBED3;FIS1;TMEM86A;AFAP1L1;UROS;DHCR24;ACSF2;GGCT;QDPR;REEP4;TMEM117;CRYL1;PYROXD2;TGFBI;NAA40;HEXB;QPRT;AP2A2;TRAM2;CLYBL;ARHGAP4;MRC2;DBP;MFSD1;DGCR6;ABCC5;DCXR;IL16;NME4;APRT;DUSP7;TRAPPC6A;MBLAC2;PACS2;NDUFS7;CAT;DOCK2;SDCCAG3;AHCY;RGS14;PDXP;PRCP;NPL;GRAMD4;PARL;PAK1;RXRA;SAMM50;HIRIP3;MTHFD1L;CECR5;SH3TC1;CHN2;GNG7;POLD2;MAN1C1;REPS2;HAGHL;CABLES1;TPCN1;EEPD1;TSPAN15;APEX1;TTC3;TACC3;CAMK1;GPD1L;CENPP;CPVL;TRIM32;LGR4;SSBP4
GATA1 21571218 ChIP-Seq MEGAKARYOCYTES Human	54/2601	0.0074132902335847985	0.1839066231023921	0	0	1.388712085266922	6.8109119145938815	SCARB1;QPRT;SLC40A1;AP2A2;CLYBL;HHEX;WDR92;IMPA2;TOP1MT;MFSD1;DGCR6;RNASET2;LMO2;SORD;IL16;FRMD4A;ASRGL1;DUSP7;GCHFR;DUSP23;CAT;ELMO1;DNASE1L3;PLCB2;VCL;SLC45A4;RTN4R;SASH3;MGST2;PARL;PTGS1;LDHB;RACGAP1;MTHFD1L;SCFD2;OLFML3;SH3TC1;GNG7;HLTF;PMVK;METTL7A;ZSWIM7;SLC19A1;IDH2;AIG1;PLXDC2;CRLS1;FLI1;TPCN1;GATM;CD4;FES;TBXAS1;CENPP
VDR 21846776 ChIP-Seq THP-1 Human	21/794	0.00851601749987314	0.2034381958303028	0	0	1.769121252200871	8.431289522359435	SCARB1;CEBPA;PAQR4;TESC;CLEC11A;ROGDI;LMO2;APRT;DUSP7;LYL1;DOK2;RXRA;PACS2;NDUFS7;REEP4;MFSD3;PNPO;TACC3;PLCB2;SLC19A1;RNF166
CLOCK 20551151 ChIP-Seq 293T Human	13/407	0.008586493077633282	0.19779600125262384	0	0	2.1365238756543103	10.164650961932654	HES6;SCARB1;CEBPA;TMEM86A;ABCC5;SULT1A1;DBP;FCGRT;PMVK;MFSD1;SLC25A5;SNX5;VCL
MYC 18940864 ChIP-ChIP HL60 Human	20/746	0.00880894129980981	0.19592300477163196	0	0	1.7932877240488851	8.485816020403545	POP5;TMEM86A;FZD2;PAQR4;PNPLA7;BRI3BP;AP2A2;PKIB;DAP;TRAPPC6A;SCFD2;AMDHD1;CHN2;PCYOX1L;KBTBD7;DOCK2;CPVL;NUDT14;TRIM32;ATPAF1
WT1 25993318 ChIP-Seq PODOCYTE Human	68/3464	0.009364505427912619	0.20133686670012133	0	0	1.313075918960044	6.133152759997228	SCARB1;QPRT;TECR;SPATC1L;LRMP;TRAM2;MRC2;PYCARD;DBP;PRADC1;ENC1;STAB1;COTL1;PTGFRN;XXYLT1;SLC37A4;NUDT14;ZCCHC24;PAQR4;NME4;FRMD4A;VASH1;TMEM256;PACS2;ELMO1;KCTD12;DOCK2;MGST2;NPL;ARHGAP15;GRAMD4;TMEM241;PTGS1;LDHB;RXRA;MTHFD1L;SCFD2;SH3TC1;CHN2;GNG7;PCED1B;MAN1C1;LTA4H;SNX5;CEP78;MGMT;IDH2;LY86;CABLES1;NMNAT3;AIG1;PLXDC2;ZWINT;ACSF2;TPCN1;QDPR;TSPAN15;PARVG;LPCAT4;REEP4;TTC3;TBXAS1;TACC3;CRYL1;PYROXD2;TGFBI;CPVL;SSBP4
LYL1 20887958 ChIP-Seq HPC-7 Mouse	20/752	0.009564751568685186	0.19900854070328852	0	0	1.7789795773144526	8.27166912648945	SASH3;C1QA;CEBPA;FUCA1;UROS;LST1;NMNAT3;TREM2;ARHGAP15;TREML1;GCHFR;VAMP8;TPST2;GGCT;LYL1;HHEX;ARHGDIB;NAAA;ELMO1;RNF166
Nerf2 26677805 Chip-Seq MACROPHAGESS Mouse	31/1331	0.009568897148298654	0.19287308314539475	0	0	1.5579102894949104	7.2430946601757435	CEBPA;SLC46A2;PON2;GCNT1;SLC40A1;MGST2;PARL;ASGR2;RXRA;SCFD2;OLFML3;ARHGDIB;RRS1;METTL7B;CD36;CEP78;AP1B1;FRMD4A;AIG1;SORL1;TREML1;APBB1IP;DAP;PACS2;TBXAS1;CAT;ELMO1;WDFY2;TGFBI;CPVL;TLR4
KDM2B 26808549 Chip-Seq SUP-B15 Human	43/2000	0.009577412716409201	0.18719488491163438	0	0	1.4381270903010033	6.684914888887732	SLC45A4;TECR;ROGDI;ASB13;NPL;GRAMD4;ASGR2;LYL1;HHEX;FCGRT;SH3TC1;ADORA3;SLCO2B1;TBC1D10C;COTL1;MAN1C1;NUDT14;SLC19A1;P2RY11;PAQR4;PNPLA7;MGMT;TESC;GLRX5;CTNNBIP1;LMO2;CABLES1;MYO7A;CHD1L;BRI3BP;SORL1;FLI1;TPCN1;PARVG;PPP1R3E;TMEM117;CAT;ESYT1;CPVL;PLCB2;RNF166;VCL;SSBP4
RACK7 27058665 Chip-Seq MCF-7 Human	43/2000	0.009577412716409201	0.18168915300246868	0	0	1.4381270903010033	6.684914888887732	SCARB1;ROGDI;ALOX15;ASB13;MGST2;NPL;CORO1A;HHEX;RXRA;CALHM2;DBP;IMPA2;NT5DC2;PMVK;POLD2;COTL1;PTGFRN;CAMK2G;STK32C;ZCCHC24;HES6;P2RY11;PAQR4;MGMT;FUCA1;CLEC11A;IDH2;HAGHL;AP1B1;CABLES1;NME4;CHD1L;PLXDC2;BRI3BP;TPST2;TSPAN15;PPP1R3E;S100A4;ESYT1;GPD1L;VCL;SSBP4;ATPAF1
BRD4 27068464 Chip-Seq AML-cells Mouse	43/2000	0.009577412716409201	0.17649803434525527	0	0	1.4381270903010033	6.684914888887732	CATSPER1;SLC27A1;RGS19;GCNT1;PDXP;PRCP;ITGAE;AP2A2;TRAM2;AIF1;GRAMD4;FAM105A;IMPA2;GNG7;STAB1;POLD2;RRS1;LTA4H;EMB;ZSWIM7;ATP6V0E2;HES6;PNPLA7;FUCA1;LY86;SORL1;DEF6;PLA2G15;DOK2;PARVG;PACS2;NDUFS7;NAAA;ELMO1;RIMBP3;ESYT1;WDFY2;TGFBI;MCM6;KBTBD7;DOCK2;RNF166;VCL
MYB 21317192 ChIP-Seq ERMYB Mouse	23/923	0.011813936620589511	0.21166636445222872	0	0	1.6668055671305944	7.3980754644270075	SCARB1;CDCA7L;MGST2;ABHD14A;ARHGAP15;DEF6;APRT;PTGS1;TREML1;APBB1IP;BACE1;VAMP8;MTHFD1L;NDUFS7;NT5DC2;STAB1;TBXAS1;PCYOX1L;KCTD12;MCM6;CENPP;VCL;CEP78
RXR 22158963 ChIP-Seq LIVER Mouse	42/2000	0.015129951083289161	0.2637518499654462	0	0	1.4046822742474918	5.887134359190714	SCARB1;CEBPA;AHCY;SLC40A1;AP2A2;TRAM2;FAM105A;ASGR2;ACAT1;SULT1A1;SAMM50;DBP;AMDHD1;PNPO;METTL7B;HADH;SLC37A4;ZCCHC24;HES6;FIS1;GSTM2;CLEC11A;IDH2;SORD;DHCR24;CHD1L;BRI3BP;CRLS1;ACSF2;TPCN1;EEPD1;DAP;CD4;ALDH5A1;TST;FES;REEP4;PPP1R3E;DPEP2;WDFY2;REEP6;GPD1L
MAF 26560356 Chip-Seq TH2 Human	42/2000	0.015129951083289161	0.2568110118084608	0	0	1.4046822742474918	5.887134359190714	LST1;ALOX15;PDXP;NPL;NCAPH;SULT1A1;LYL1;CALHM2;HIRIP3;OLFML3;NT5DC2;STAB1;MAN1C1;PTGFRN;SLC37A4;PRKACB;NUDT14;CAMK2G;STK32C;ZCCHC24;CD52;TMEM86A;FUCA1;CLEC11A;CTNNBIP1;IL16;ABHD14A;CRLS1;SORL1;APRT;CDC25B;APBB1IP;CD4;CCNE1;FES;PPP1R3E;APEX1;TACC3;RIMBP3;PYROXD2;KBTBD7;RNF166
STAT3 24763339 ChIP-Seq IMN-ESCs Mouse	38/1788	0.017336588819604596	0.2867205074011529	0	0	1.4215917338181712	5.764463570109252	C1QA;CDCA7L;GCNT1;LRMP;ARHGAP15;GRAMD4;MRC2;MTHFD1L;CECR5;IMPA2;LDHD;ENC1;RRS1;MAN1C1;PTGFRN;EMB;HADH;CAMK2G;ZBED3;ZCCHC24;GAS2L3;AFAP1L1;MGMT;LY86;FRMD4A;SORL1;APBB1IP;QDPR;DUSP23;TSPAN15;DOK2;LPAR6;ELMO1;GEMIN6;KCTD12;WDFY2;CPVL;TLR4
RUNX1 20887958 ChIP-Seq HPC-7 Mouse	26/1120	0.01766931436531495	0.28491769414070356	0	0	1.5527950310559007	6.266965521106621	SASH3;RGS14;LST1;ARHGAP15;LYL1;HHEX;ARHGDIB;COTL1;EMB;ZCCHC24;GAS2L3;GLRX5;DHCR24;DEF6;TREML1;VAMP8;TPST2;GGCT;DOK2;DAP;ELMO1;ESYT1;SNRNP25;TGFBI;RNF166;MXD4
MEIS1 20887958 ChIP-Seq HPC-7 Mouse	32/1452	0.017819061877009292	0.2803242661139267	0	0	1.4741516717801304	5.937125961046345	SASH3;POP5;SCARB1;TECR;ASB13;MGST2;LRMP;ITGAE;AP2A2;AIF1;CORO1A;PTGS1;LYL1;STAB1;COTL1;LTA4H;SLC37A4;HES6;PNPLA7;DHCR24;TM6SF1;DEF6;NISCH;TREML1;PLA2G15;DOK2;DAP;PARVG;ELMO1;KCTD12;TGFBI;PLCB2
STAT3 22323479 ChIP-Seq MACROPHAGE Mouse	3/38	0.018974854494600638	0.2913995511670812	0	0	5.280760429501848	20.93631732440725	CEBPA;SCARB1;AIG1
