Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
FOXA1 26769127 Chip-Seq PDAC-Cell line Human	46/2000	5.38467043711688E-8	3.157374938127625E-6	0	0	2.3	38.495386661375875	HIST2H2AA3;LAD1;SLFN5;GRAMD1A;USP12;BHLHE41;FAM129A;RNF19B;ADM;N4BP2L1;SLC7A11;PTGS2;TANK;ETS2;MLLT6;ZC3H12C;CYP27B1;MT2A;NAMPT;ZC3H12A;HIVEP1;IL12B;MAP3K8;NBN;IER5;GBP1;MPZL1;PLK3;DUSP5;GADD45B;RIPK2;G0S2;AMPD3;HIST2H2BE;MMP10;EHD1;ISG20;KLF6;ZNFX1;CLCF1;IRF1;TMCC3;RHCG;ATF3;OPTN;BIRC3
CJUN 26792858 Chip-Seq BT549 Human	46/2000	5.38467043711688E-8	2.894260359950323E-6	0	0	2.3	38.495386661375875	CSRNP1;SLFN5;FAM129A;RNF19B;SLC1A3;DDX60L;ADM;CXCL1;SLC7A11;TANK;CXCL2;AKAP2;ETS2;SOCS3;MT2A;IRAK2;KYNU;PIM1;MAP3K8;NBN;NDP;LONRF1;GBP4;IER3;IL15RA;DUSP5;DUSP1;CCL20;ZBTB10;INHBA;SOD2;IGFN1;TM4SF1;GEM;BMP6;ABTB2;NFKBIA;IL6;NR4A3;CLCF1;TNIP3;BCL3;TMCC3;RAPGEF2;INSM1;SQSTM1
BRD4 27068464 Chip-Seq AML-cells Mouse	46/2000	5.38467043711688E-8	2.671624947646452E-6	0	0	2.3	38.495386661375875	BTG3;SLFN5;GRAMD1A;CSF2;TNFAIP3;ADM;N4BP2L1;PTGS2;SLC2A6;STX11;MLLT6;SOCS3;CCL5;NFKBIZ;HIVEP1;PIM1;CCL3;PIM3;HIVEP2;LONRF1;CYTIP;MPZL1;HIST1H2AC;KDM6B;IL15RA;EDN1;PTGIR;GADD45B;RHBDF2;ZBTB10;INHBA;CFLAR;EHD1;ISG20;NFKBIA;NR4A2;KLF6;TNIP1;NINJ1;IL3RA;REL;SQSTM1;ATF3;GRINA;HIST1H2BC;BIRC3
ELK3 25401928 ChIP-Seq HUVEC Human	45/2000	1.4815368087133689E-7	6.825651725858021E-6	0	0	2.25	35.38128536474519	PPP1R15A;CSRNP1;SLFN5;GRAMD1A;TNFAIP3;ADM;GPR84;LRRC32;NDRG1;MLLT6;CYP27B1;ZC3H12A;PIM1;IL12B;TRIM69;PIM3;ZSWIM4;IER5;MPZL1;IER3;IL32;KDM6B;DUSP5;PTGIR;GADD45B;DUSP1;SPHK1;RHBDF2;TAP1;INHBA;CFLAR;BMP6;NFKB2;EHD1;NFKBIA;NR4A2;KLF6;NR4A3;ADORA2A;CLCF1;IRF1;NINJ1;BCL3;TNFSF9;ANGPTL4
UBF1/2 26484160 Chip-Seq HMECs Human	45/2000	1.4815368087133689E-7	6.370608277467486E-6	0	0	2.25	35.38128536474519	HIST2H2AA3;CSRNP1;BHLHE41;RNF19B;TNFAIP3;CXCL1;TANK;MLLT6;ZC3H12C;CYP27B1;SOCS3;KYNU;ZC3H12A;PDE4B;MAP3K8;CKB;IER5;TNFRSF4;MPZL1;IER3;DUSP4;IL15RA;PLK3;DUSP5;MMP7;GADD45B;LHFP;SPHK1;RFTN1;HSPA6;RHBDF2;OSM;SERPINB9;INHBA;TRAF1;NFKB1;NFKB2;ABTB2;KLF6;NR4A3;IRF1;BCL3;TNFSF9;TMCC3;HIST1H2BD
STAT4 19710469 ChIP-ChIP TH1  Mouse	44/1939	1.6640366038889323E-7	6.708147559427258E-6	0	0	2.2692109334708612	35.41977151603718	CD274;CD83;C1S;SLC1A2;ADM;TNF;STX11;ICAM1;MLLT6;SOCS3;IRAK2;STAT4;SLAMF7;CCR7;MAP3K8;TNFRSF4;GBP1;HIST1H2AC;GBP4;IER3;RAB8B;PTGIR;GADD45B;RIPK2;SPHK1;TNFRSF9;TNFRSF18;OSM;TAP1;SERPINB9;TRAF1;PARP9;HIST2H2BE;NFKB2;ABTB2;PLSCR1;IL6;ADORA2A;CLCF1;IRF1;IL2RA;ATF3;HIST1H2BC;BIRC3
JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human	44/2000	3.963445089364213E-7	1.5037776956705397E-5	0	0	2.1999999999999997	32.430160470040555	CSRNP1;BTG3;CD274;SLFN5;IL1RN;USP12;TNFAIP3;DDX60L;ADM;SLC7A11;CXCL3;TANK;NDRG1;CXCL2;ARNTL2;AKAP2;ETS2;ZC3H12C;MT2A;IRAK2;KYNU;ZC3H12A;PIM3;MSC;KDM6B;DUSP5;GADD45B;GK;DUSP1;CCL20;SPHK1;INHBA;CFLAR;SOD2;IGFN1;TM4SF1;GEM;ABTB2;ISG20;PLSCR1;KLF6;TNFSF9;RHCG;ATF3
MAF 26560356 Chip-Seq TH1 Human	44/2000	3.963445089364213E-7	1.4202344903555098E-5	0	0	2.1999999999999997	32.430160470040555	HIST2H2AA3;PPP1R15A;CSRNP1;SLFN5;GRAMD1A;USP12;FAM129A;RNF19B;ADM;ARNTL2;MLLT6;CYP27B1;MT2A;ZC3H12A;PIM1;SLAMF7;CCR7;DENND5A;MAP3K8;CYTIP;IER5;TNFRSF4;RAB8B;DUSP4;KDM6B;IL15RA;GADD45B;DUSP1;TNFRSF9;TNFRSF18;RFTN1;AMPD3;TRAF1;CFLAR;HIST2H2BE;NFKB2;ABTB2;NFKBIA;KLF6;TNIP1;CLCF1;SQSTM1;ATF3;BIRC3
ATF3 27146783 Chip-Seq COLON Human	44/2000	3.963445089364213E-7	1.3454853066525882E-5	0	0	2.1999999999999997	32.430160470040555	CSRNP1;BTG3;SLFN5;EBI3;BHLHE41;SLC1A3;TNFAIP3;DDX60L;ADM;SLC7A11;NDRG1;ARNTL2;MT2A;ZC3H12A;HIVEP1;STAT4;HIVEP2;NBN;ZSWIM4;LONRF1;DUSP4;KDM6B;IL15RA;PLK3;GCH1;DUSP1;SPHK1;TNFRSF18;RHBDF2;ZBTB10;AMPD3;IGFN1;HIST2H2BE;GEM;ISG20;NFKBIA;KLF6;NINJ1;ANGPTL4;RHCG;SQSTM1;ATF3;HBEGF;HIST1H2BC
KDM2B 26808549 Chip-Seq SUP-B15 Human	43/2000	1.0305731766773564E-6	3.323598494784474E-5	0	0	2.15	29.6386001708246	CSRNP1;GRAMD1A;BHLHE41;FAM129A;RNF19B;TNFAIP3;ADM;GPR84;LRRC32;RASGRP1;ARNTL2;MLLT6;ZC3H12C;SOCS3;ZC3H12A;NFKBIZ;HIVEP1;PIM3;HIVEP2;LONRF1;IER5;TNFRSF4;DUSP4;IL32;KDM6B;IL15RA;PLK3;PTGIR;GADD45B;TNFRSF18;TRAF1;HIST2H2BE;NFKB2;ABTB2;NR4A2;NR4A3;CLCF1;IRF1;IL2RA;NINJ1;BCL3;SQSTM1;CHST2
IRF8 27001747 Chip-Seq BMDM Mouse	42/2000	2.603532975021393E-6	7.996565566137136E-5	0	0	2.1	27.003146517423396	CSRNP1;CD274;SLFN5;IL1RN;CD40;SLC41A2;USP12;SLC1A2;RNF19B;TNFAIP3;N4BP2L1;SOCS3;KYNU;CCL5;NAMPT;CCL4;CCL3;SLAMF7;TRIM69;CCR7;IER5;IER3;KDM6B;GCH1;RIPK2;IL15;RHBDF2;INHBA;MCOLN2;EHD1;ISG20;KLF6;IL1B;IRF1;TNIP3;IL2RA;REL;TMCC3;SQSTM1;ATF3;LRP12;GRINA
SOX2 20726797 ChIP-Seq SW620 Human	49/2564	4.586348413310536E-6	1.3446339666296796E-4	0	0	1.911076443057722	23.491766527114034	BTG3;CXCL6;IL1RN;CXCL1;CXCL3;ETS2;MT2A;DPYSL3;ZC3H12A;NFKBIZ;MAP3K8;IER5;HIST1H2AC;DUSP4;IL15RA;DUSP5;EDN1;MMP7;ACSL1;IL15;PARP9;HIST2H2BE;TMEFF1;PLSCR1;IRF1;SQSTM1;MET;ATF3;HIST1H2BD;HBEGF;SLFN5;SLC41A2;USP12;PTGS2;TANK;ARNTL2;AKAP2;MLLT6;CKB;LONRF1;GADD45B;GK;CCL20;LHFP;ZBTB10;G0S2;CFLAR;SGPP2;ZNFX1
NCOR 22465074 ChIP-Seq MACROPHAGES Mouse	41/2000	6.3878158045906685E-6	1.7913657365047742E-4	0	0	2.05	24.520292233380864	SLFN5;CD40;CSF2;TNFAIP3;ADM;N4BP2L1;PTGS2;CXCL3;SLC2A6;STX11;CYP27B1;CCL5;CCL4;HIVEP1;MAP3K8;HIVEP2;IER5;IL15RA;DUSP5;GCH1;IL15;G0S2;INHBA;TRAF1;CFLAR;SOD2;NFKB1;EHD1;NR4A2;IL1A;ADORA2A;TNIP1;CLCF1;IRF1;NINJ1;REL;TNFSF9;TMCC3;SQSTM1;ATF3;PLEKHM3
GATA3 26560356 Chip-Seq TH2 Human	41/2000	6.3878158045906685E-6	1.716725497483742E-4	0	0	2.05	24.520292233380864	PPP1R15A;SLFN5;IL1RN;GRAMD1A;RNF19B;SLC1A3;TNFAIP3;N4BP2L1;TANK;TNF;RASGRP1;SLC2A6;ARNTL2;STX11;CYP27B1;SOCS3;IRAK2;NFKBIZ;STAT4;PDE4B;DENND5A;MAP3K8;NBN;CYTIP;IER5;GBP4;RAB8B;GK;GCH1;DUSP1;LHFP;HSPA6;OSM;ZBTB10;AMPD3;CFLAR;NFKB1;IL3RA;CHST2;HBEGF;CRLF2
KLF4 26769127 Chip-Seq PDAC-Cell line Human	41/2000	6.3878158045906685E-6	1.6480564775843925E-4	0	0	2.05	24.520292233380864	CSRNP1;LAD1;BHLHE41;FAM129A;RNF19B;PTGS2;TANK;CYP27B1;ZC3H12A;HIVEP1;MAP3K8;PIM3;HIVEP2;CKB;NBN;ZSWIM4;IER5;MPZL1;IL15RA;PLK3;DUSP5;GADD45B;TNFRSF9;TNFRSF18;HSPA6;RHBDF2;ZBTB10;SGPP2;HIST2H2BE;BMP6;NFKB1;ABTB2;ISG20;NFKBIA;CLCF1;IRF1;TMCC3;RHCG;MET;ATF3;OPTN
KDM2B 26808549 Chip-Seq DND41 Human	41/2000	6.3878158045906685E-6	1.5846696899849926E-4	0	0	2.05	24.520292233380864	BHLHE41;RNF19B;ADM;MLLT6;SOCS3;ZC3H12A;NFKBIZ;HIVEP1;PIM1;TRIM69;DENND5A;PIM3;HIVEP2;IER5;TNFRSF4;MPZL1;IL32;KDM6B;IL15RA;PLK3;DUSP5;GADD45B;GCH1;SPHK1;TNFRSF18;RFTN1;RHBDF2;OSM;ZBTB10;CFLAR;IGFN1;NFKB2;ABTB2;NR4A2;KLF6;NR4A3;ADORA2A;CLCF1;IL2RA;BCL3;TNFSF9
GATA3 27048872 Chip-Seq THYMUS Human	41/2000	6.3878158045906685E-6	1.5259782199855484E-4	0	0	2.05	24.520292233380864	IL1RN;BHLHE41;FAM129A;RNF19B;CXCL3;TNF;RASGRP1;CXCL2;SLC2A6;CYP27B1;LAMP3;CCL5;HIVEP1;PIM1;CCR7;MAP3K8;HIVEP2;CYTIP;IER5;GBP4;RAB8B;IL32;KDM6B;PLK3;GCH1;HSPA6;OSM;ZBTB10;SERPINB9;PBX4;AMPD3;HIST2H2BE;NR4A3;TNIP1;IL2RA;RHCG;OPTN;HIST1H2BD;PLEKHM3;HBEGF;BIRC3
SMAD4 19686287 ChIP-ChIP HaCaT Human	15/405	1.4841048124775392E-5	3.418741443028617E-4	0	0	3.7037037037037033	41.1781988680184	HIST2H2AA3;EDN1;NDRG1;HIST2H2BE;MMP10;ETS2;TMEFF1;MT2A;KLF6;ZNFX1;KLF5;TNIP1;CLCF1;ZC3H12A;HIST1H2BD
SMAD2 18955504 ChIP-ChIP HaCaT Human	39/1936	1.689434539567711E-5	3.7575354414523234E-4	0	0	2.0144628099173554	22.135988211560978	HIST2H2AA3;PPP1R15A;LAD1;CXCL6;IL1RN;SLC1A3;ADM;NDRG1;AKAP2;ETS2;MT2A;KYNU;ZC3H12A;PIM1;MAP3K8;IER5;MPZL1;IER3;EDN1;GADD45B;TFPI2;CFLAR;TM4SF1;MMP10;NFKB1;EHD1;NFKBIA;IL1A;TMEFF1;KLF6;ZNFX1;NR4A3;CLCF1;ANGPTL4;RHCG;MET;ATF3;HBEGF;BIRC3
SMAD3 18955504 ChIP-ChIP HaCaT Human	39/1936	1.689434539567711E-5	3.632284260070579E-4	0	0	2.0144628099173554	22.135988211560978	HIST2H2AA3;PPP1R15A;LAD1;CXCL6;IL1RN;SLC1A3;ADM;NDRG1;AKAP2;ETS2;MT2A;KYNU;ZC3H12A;PIM1;MAP3K8;IER5;MPZL1;IER3;EDN1;GADD45B;TFPI2;CFLAR;TM4SF1;MMP10;NFKB1;EHD1;NFKBIA;IL1A;TMEFF1;KLF6;ZNFX1;NR4A3;CLCF1;ANGPTL4;RHCG;MET;ATF3;HBEGF;BIRC3
CEBPD 21427703 ChIP-Seq 3T3-L1 Mouse	35/1735	4.820350954981594E-5	0.001002943989020364	0	0	2.0172910662824206	20.052032014769708	TNFAIP6;FAM129A;SLC1A3;TNFAIP3;ADM;CXCL1;GPR84;PTGS2;TANK;SOCS3;NAMPT;CCR7;HIVEP2;MSC;LONRF1;IER5;DUSP4;KDM6B;EDN1;GADD45B;GFPT2;ZBTB10;AMPD3;INHBA;TRAF1;TM4SF1;GEM;BMP6;PLSCR1;IL6;KLF6;ZNFX1;KLF5;TNFSF9;OPTN
FOXM1 26456572 ChIP-Seq MCF-7 Human	38/2000	7.883722688965747E-5	0.0015890628544946584	0	0	1.9	17.951437975378507	CD83;SLC41A2;FAM129A;SLC1A2;SLC1A3;DDX60L;GPR84;TANK;AKAP2;LAMP3;KYNU;NAMPT;NFKBIZ;STAT4;PIM1;PDE4B;IL12B;MAP3K8;CYTIP;IER5;MPZL1;EDN1;RFTN1;ZBTB10;AMPD3;TRAF1;SGPP2;TM4SF1;NR4A2;KLF6;KLF5;IL1B;REL;INSM1;MET;OPTN;PLEKHM3;HIST1H2BC
MYB 26560356 Chip-Seq TH1 Human	38/2000	7.883722688965747E-5	0.001540909434661487	0	0	1.9	17.951437975378507	SLFN5;SLC41A2;SLC1A3;ADM;TNF;RASGRP1;STX11;MLLT6;SOCS3;MT2A;LAMP3;ZC3H12A;NFKBIZ;PIM1;PDE4B;SLAMF7;TRIM69;CCR7;DENND5A;IER5;RAB8B;KDM6B;IL15RA;DUSP5;GADD45B;GK;RFTN1;AMPD3;CFLAR;ISG20;KLF6;KLF5;ADORA2A;TNIP1;IL2RA;BCL3;ATF3;HIST1H2BC
KDM2B 26808549 Chip-Seq JURKAT Human	38/2000	7.883722688965747E-5	0.001495588568936149	0	0	1.9	17.951437975378507	HIST2H2AA3;BHLHE41;RNF19B;ADM;ARNTL2;MLLT6;ZC3H12A;HIVEP1;STAT4;DENND5A;MAP3K8;PIM3;HIVEP2;CKB;IER5;TNFRSF4;MPZL1;DUSP4;KDM6B;PLK3;DUSP5;DUSP1;TNFRSF18;ZBTB10;AMPD3;TRAF1;CFLAR;HIST2H2BE;BMP6;NFKB1;NFKB2;ABTB2;EHD1;NR4A2;KLF6;NR4A3;IRF1;IL2RA
MYB 21317192 ChIP-Seq ERMYB Mouse	22/923	1.4735715733364278E-4	0.002715581899434274	0	0	2.38353196099675	21.029071297712054	IL15RA;CD274;ACSL1;DUSP1;GFPT2;RHBDF2;OSM;PBX4;SLC7A11;AMPD3;TRAF1;NFKB1;PLSCR1;KLF6;ZNFX1;KLF5;IRF1;CCL5;NFKBIZ;SQSTM1;IER3;RAB8B
CEBPB 21427703 ChIP-Seq 3T3-L1 Mouse	37/2000	1.7135375247251118E-4	0.003070088065132492	0	0	1.8499999999999999	16.04279375928294	TNFAIP6;C1S;SLC1A3;TNFAIP3;ADM;SLC7A11;PTGS2;TANK;NDRG1;ZC3H12A;NFKBIZ;IL12B;TRIM69;PIM3;LONRF1;CYTIP;KDM6B;PLK3;EDN1;DUSP1;IL15;LHFP;RHBDF2;ZBTB10;TM4SF1;GEM;ABTB2;EHD1;ISG20;IL6;BCL3;TNFSF9;ANGPTL4;MET;ATF3;CES1;CRLF2
NCOR1 26117541 ChIP-Seq K562 Human	37/2000	1.7135375247251118E-4	0.002987112712020803	0	0	1.8499999999999999	16.04279375928294	PPP1R15A;CSRNP1;EBI3;RNF19B;GPR84;PTGS2;ARNTL2;ETS2;MLLT6;MT2A;PIM1;CCR7;MAP3K8;PIM3;RAB8B;KDM6B;IL15RA;PLK3;DUSP5;GADD45B;DUSP1;SPHK1;SERPINB9;AMPD3;TRAF1;CFLAR;HIST2H2BE;EHD1;NR4A3;TNIP1;CLCF1;IRF1;NINJ1;BCL3;ATF3;CHST2;HIST1H2BC
CEBPB 20513432 ChIP-Seq MACROPHAGES Mouse	37/2000	1.7135375247251118E-4	0.002908504482757098	0	0	1.8499999999999999	16.04279375928294	SLFN5;CD40;CSF2;BHLHE41;SLC1A2;TNFAIP3;RASGRP1;NDRG1;STX11;ZC3H12C;IRAK2;CCL4;STAT4;MAP3K8;PIM3;KDM6B;IL15RA;GADD45B;RIPK2;TFPI2;RHBDF2;OSM;G0S2;SERPINB9;ABTB2;EHD1;KLF6;NR4A3;TNIP1;CLCF1;TNIP3;NINJ1;TMCC3;MET;LRP12;GRINA;BIRC3
PU.1 20513432 ChIP-Seq Bcells Mouse	37/2000	1.7135375247251118E-4	0.002833927444737685	0	0	1.8499999999999999	16.04279375928294	SLFN5;SLC1A2;GPR84;ETS2;SOCS3;KYNU;CCL4;STAT4;CCL3;SLAMF7;MAP3K8;PIM3;HIVEP2;CKB;NBN;CYTIP;MPZL1;KDM6B;GADD45B;IL15;LHFP;RFTN1;OSM;G0S2;CFLAR;SGPP2;NFKB2;ABTB2;KLF6;NR4A3;ADORA2A;TNIP1;CLCF1;IRF1;NINJ1;REL;TMCC3
ELF3 26769127 Chip-Seq PDAC-Cell line Human	37/2000	1.7135375247251118E-4	0.002763079258619243	0	0	1.8499999999999999	16.04279375928294	HIST2H2AA3;FAM129A;ADM;N4BP2L1;CXCL1;PTGS2;CXCL3;ZC3H12C;CYP27B1;MT2A;ZC3H12A;PIM1;PIM3;CKB;GBP1;MPZL1;GBP4;RAB8B;IL15RA;PLK3;MMP7;G0S2;AMPD3;MCOLN2;HIST2H2BE;NFKB1;ABTB2;NR4A2;IL1A;KLF6;ZNFX1;BCL3;TRIP10;RHCG;ATF3;OPTN;FERMT2
SUZ12 18974828 ChIP-Seq MESCs Mouse	36/1934	1.888669142007683E-4	0.002971199016085257	0	0	1.861427094105481	15.960746957077935	LAD1;CD83;SLC41A2;SLC1A2;ADM;SLC7A11;RASGRP1;NDRG1;CYP27B1;MAP3K8;HIVEP2;MSC;IER5;RAB8B;DUSP4;IL15RA;EDN1;MMP7;LHFP;SPHK1;RFTN1;SGPP2;GEM;BMP6;ABTB2;NR4A2;NR4A3;KLF5;ADORA2A;CLCF1;REL;TNFSF9;TMCC3;INSM1;ATF3;CHST2
STAT6 20620947 ChIP-Seq CD4 POS T Human	15/508	1.907996352222907E-4	0.002930137255199464	0	0	2.952755905511811	25.288248161766067	PPP1R15A;SLFN5;PTGIR;TNFAIP3;TRAF1;CFLAR;AKAP2;EHD1;SOCS3;IL2RA;STAT4;PDE4B;DENND5A;HIVEP2;RAB8B
MECOM 23826213 ChIP-Seq KASUMI Mouse	36/1951	2.2406377673377863E-4	0.0033609566510066796	0	0	1.8452075858534085	15.506349248928483	PPP1R15A;CD274;SLFN5;EBI3;TNFAIP3;N4BP2L1;SLC7A11;GPR84;CXCL3;TANK;TNF;NDRG1;CXCL2;SLC2A6;AKAP2;ICAM1;CCL3;DENND5A;HIVEP2;IER5;RAB8B;PTGIR;TNFRSF9;RFTN1;OSM;AMPD3;NFKB2;NFKBIA;IL6;IL1B;IL3RA;REL;ANGPTL4;LRP12;CRLF2;BIRC3
ESR2 21235772 ChIP-Seq MCF-7 Human	13/424	3.582032187579648E-4	0.005250933547701984	0	0	3.0660377358490565	24.3272007245054	CSRNP1;EDN1;GRAMD1A;NDRG1;ISG20;SOCS3;TNIP1;CLCF1;KYNU;BCL3;ANGPTL4;SQSTM1;IER3
