Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
EGR3 KD HUMAN GSE52108 CREEDSID GENE 2231 DOWN	32/352	1.4586762413490378E-21	2.596443709601287E-19	0	0	9.090909090909092	436.1523419313527	CXCL6;CXCL8;FAM129A;SLC1A3;TNFAIP3;ADM;CXCL1;SLC7A11;PTGS2;CXCL3;ICAM1;RELB;LAMP3;CCL5;DPYSL3;ZC3H12A;NFKBIZ;GBP1;EDN1;IL15;CCL20;RFTN1;TFPI2;TAP1;INHBA;NFKBIA;IL1A;IL6;OPTN;CHST2;LRP12;BIRC3
CEBPA KO MOUSE GSE61468 CREEDSID GENE 1476 UP	27/238	7.983703266379713E-21	1.3026742496309564E-18	0	0	11.344537815126051	524.989867090739	PPP1R15A;CSRNP1;GRAMD1A;RNF19B;TNFAIP3;CXCL2;RELB;CCL5;NFKBIZ;PIM1;PDE4B;HIVEP2;CYTIP;IER5;DUSP4;KDM6B;PLK3;GADD45B;GCH1;ZBTB10;GEM;NFKBIA;PLSCR1;KLF6;BCL3;REL;ATF3
ZXDC DEPLETION HUMAN GSE45417 CREEDSID GENE 3044 DOWN	30/316	8.520873512894359E-21	1.2833746414036271E-18	0	0	9.49367088607595	438.71931733197596	PPP1R15A;SLFN5;CD83;CXCL8;TNFAIP3;ADM;SLC7A11;GPR84;NDRG1;ICAM1;ZC3H12C;MT2A;DPYSL3;CCL4;PIM1;CCL3;SLAMF7;CYTIP;IER3;DUSP4;DUSP5;MMP7;CCL20;MMP1;RHBDF2;NR4A3;IL1B;NINJ1;ATF3;CHST2
STAT3 KD HUMAN GSE42979 CREEDSID GENE 2148 DOWN	28/309	6.442695843395538E-19	9.010570329548902E-17	0	0	9.06148867313916	379.55105234431153	PPP1R15A;CXCL8;TNFAIP6;RASGRP1;CXCL2;SLC2A6;RELB;GBP1;IER3;IL32;IL15RA;DUSP5;MMP7;GCH1;DUSP1;TNFRSF9;GFPT2;RHBDF2;G0S2;ABTB2;KLF6;TNIP1;ANGPTL4;ATF3;OPTN;FERMT2;HBEGF;BIRC3
DUX4 OE HUMAN GSE33799 CREEDSID GENE 1430 UP	27/294	2.0191960811417216E-18	2.6357239512503275E-16	0	0	9.183673469387756	374.17805101219074	HIST2H2AA3;PPP1R15A;CD274;HIST2H2AA4;CXCL8;DDX60L;CXCL1;SLC7A11;HELZ2;IRAK2;CCL5;GBP1;HIST1H2AC;EDN1;GADD45B;CCL20;TAP1;PARP9;SOD2;ISG20;NFKBIA;PLSCR1;IL6;ZNFX1;IRF1;NINJ1;BIRC3
STAT6 KD HUMAN GSE50588 CREEDSID GENE 2805 UP	27/299	3.1171642322582186E-18	3.814629729225995E-16	0	0	9.03010033444816	363.9998045494293	PPP1R15A;CD274;CD40;CD83;CXCL8;TNFAIP3;TNF;SLC2A6;STX11;IRAK2;NFKBIZ;CCR7;ZSWIM4;GBP4;MMP7;TNFRSF18;CFLAR;MCOLN2;EHD1;TNIP1;IRF1;TNIP3;BCL3;REL;TRIP10;SQSTM1;BIRC3
EGR3 KD HUMAN GSE52108 CREEDSID GENE 2233 DOWN	31/430	5.594028547150872E-18	6.4430046443067105E-16	0	0	7.209302325581396	286.38832354756727	CD274;CXCL6;CD83;CXCL8;FAM129A;SLC1A3;TNFAIP3;CXCL1;CXCL3;ICAM1;RELB;LAMP3;CCL5;ZC3H12A;NFKBIZ;CKB;GBP1;IER3;EDN1;IL15;CCL20;SPHK1;TFPI2;G0S2;TAP1;SERPINB9;INHBA;PARP9;ISG20;IL1A;IL6
ZBTB38 KD HUMAN GSE50588 CREEDSID GENE 2825 UP	28/336	5.943665893630357E-18	6.465387677626799E-16	0	0	8.333333333333332	330.53504647557946	PPP1R15A;CD274;CD40;CXCL8;TNFAIP3;ICAM1;IRAK2;PIM1;TRIM69;CCR7;CKB;TNFRSF4;IER3;IL32;MMP7;ACSL1;DUSP1;RIPK2;TNFRSF9;UPB1;IL1A;IL1B;NINJ1;BCL3;TRIP10;SQSTM1;OPTN;BIRC3
IRF5 KD HUMAN GSE50588 CREEDSID GENE 2801 UP	27/321	1.9160184359348898E-17	1.9745074197686917E-15	0	0	8.411214953271028	323.7787621623444	CSRNP1;CD40;CXCL8;EBI3;TNFAIP3;PTGS2;RASGRP1;SLC2A6;IRAK2;LAMP3;CCL5;MAP3K8;GBP1;GBP4;IL32;KDM6B;MMP7;GCH1;RIPK2;TNFRSF9;TRAF1;UPB1;TNIP1;IL1B;NINJ1;TNFSF9;BIRC3
IRF4 KD HUMAN GSE22036 CREEDSID GENE 2601 UP	28/369	6.891424384436993E-17	6.746704472363817E-15	0	0	7.588075880758807	282.3801425427677	CD83;CSF2;TNF;ICAM1;MT2A;CCL5;NFKBIZ;CCL4;CCL3;IER5;GBP1;IER3;GADD45B;GCH1;TNFRSF9;TNFRSF18;G0S2;TAP1;CFLAR;PARP9;MCOLN2;ISG20;NFKBIA;PLSCR1;IRF1;CHST2;IDO1;BIRC3
MYB OE HUMAN GSE2816 CREEDSID GENE 2154 UP	18/120	2.0533645154103783E-16	1.9145179624635813E-14	0	0	15.0	541.8282271959936	CSF2;CXCL8;RIPK2;CCL20;TFPI2;IL36G;CXCL1;TNF;CXCL2;TM4SF1;EHD1;IL1A;MT2A;IL6;IL1B;NFKBIZ;IL12B;CES1
IRF9 KD HUMAN GSE50588 CREEDSID GENE 2809 UP	26/324	2.476880388651146E-16	2.20442354589952E-14	0	0	8.024691358024691	288.3621612072092	CD40;CD83;CXCL8;FAM129A;TNFAIP3;ADM;RASGRP1;ICAM1;SOCS3;PDE4B;CCR7;GBP4;IER3;DUSP4;IL32;EDN1;MMP7;TNFRSF9;TNFRSF18;SERPINB9;UPB1;TNIP1;IL1B;IRF1;TRIP10;BIRC3
FOXP3 ACTIVATION HUMAN GSE41087 CREEDSID GENE 1054 UP	25/303	5.051967706009486E-16	4.300762073202858E-14	0	0	8.25082508250825	290.6071260375818	CSF2;CXCL8;CCL3L3;SLC41A2;TNF;ZC3H12C;MT2A;KYNU;CCL4;CCL3;MB21D2;MSC;TNFRSF4;IER3;DUSP5;PTGIR;TNFRSF9;OSM;SGPP2;IL1A;TNIP3;IL3RA;HBEGF;CRLF2;BIRC3
HES1 OE MOUSE GSE54622 CREEDSID GENE 2771 UP	27/375	9.522011885595823E-16	7.76837469666526E-14	0	0	7.199999999999999	249.03183836814088	CD274;CD83;ADM;CXCL1;NDRG1;CXCL2;RELB;HELZ2;SOCS3;CCL5;CCL4;PIM1;CCL3;MSC;IER3;IL15RA;GADD45B;GCH1;TFPI2;SERPINB9;BMP6;ISG20;IL6;IRF1;TNFSF9;MET;HBEGF
STAT3 ACTVATION MOUSE GSE21060 CREEDSID GENE 3063 UP	23/260	1.7762658837782336E-15	1.3911714401751127E-13	0	0	8.846153846153847	300.45309623110126	PLK3;CSRNP1;MMP7;SLC41A2;FAM129A;CXCL1;ICAM1;ISG20;SOCS3;MT2A;PLSCR1;KLF6;IRF1;ZC3H12A;BCL3;NFKBIZ;PIM1;CCL3;MAP3K8;PIM3;IER5;ATF3;IER3
FOXP3 DEFICIENCY MOUSE GSE35543 CREEDSID GENE 3037 DOWN	25/323	2.2457895604222858E-15	1.6912522920410904E-13	0	0	7.739938080495357	261.0659383765843	CD274;CD83;CD80;EBI3;FAM129A;NDRG1;AKAP2;STX11;ETS2;ICAM1;ZC3H12C;NFKBIZ;PIM1;TNFRSF4;MPZL1;DUSP4;TNFRSF9;TNFRSF18;ZBTB10;GEM;ADORA2A;IRF1;IL2RA;BCL3;REL
NEUROG1 OE HUMAN GSE18296 CREEDSID GENE 1426 DOWN	25/328	3.2068015507659233E-15	2.325524976444325E-13	0	0	7.621951219512195	254.3712069827547	CD274;CXCL6;SLFN5;CXCL8;C1S;SLC1A3;ADM;CXCL1;SLC7A11;CXCL2;ICAM1;MT2A;ZC3H12A;NFKBIZ;MSC;IL32;IL15RA;TNFRSF9;GFPT2;INHBA;SOD2;IL6;TNIP1;SQSTM1;BIRC3
ZHX2 KD HUMAN GSE50588 CREEDSID GENE 2814 UP	23/281	9.559989457209939E-15	6.685164056148949E-13	0	0	8.185053380782918	264.22326146795615	CSRNP1;CXCL8;MMP7;DUSP1;RIPK2;TNFRSF9;EBI3;FAM129A;TNFAIP3;SLC2A6;ICAM1;HELZ2;NR4A2;TNIP1;LAMP3;ZC3H12A;NFKBIZ;TRIP10;CCR7;TNFRSF4;GBP1;GBP4;GRINA
STAT1 KO MOUSE GSE38375 CREEDSID GENE 2476 DOWN	22/256	1.3753882355287316E-14	9.286241948845712E-13	0	0	8.59375	274.2906311194881	KDM6B;CSRNP1;GADD45B;GCH1;DUSP1;TNFRSF18;TNFAIP3;TRAF1;NFKB1;RELB;NFKBIA;NR4A2;NR4A3;TNIP1;IRF1;NFKBIZ;REL;STAT4;PIM1;CCR7;SQSTM1;BIRC3
REST SIRNA MDAMB231 HUMAN GSE63609 RNASEQ UP	25/358	2.3980807510780802E-14	1.565147370203627E-12	0	0	6.983240223463687	219.00504589059915	SLFN5;CXCL8;DDX60L;CXCL1;ARNTL2;AKAP2;NAMPT;TRIM69;DENND5A;GBP1;GCH1;RIPK2;TFPI2;INHBA;PARP9;SOD2;NFKBIA;PLSCR1;KLF6;ZNFX1;IL1B;SQSTM1;ATF3;IDO1;BIRC3
AIRE KO MOUSE GSE2585 CREEDSID GENE 273 UP	22/263	2.4044602000814577E-14	1.518688087664353E-12	0	0	8.365019011406844	262.31750920030527	PPP1R15A;IL15RA;IL1RN;CD83;GADD45B;RNF19B;SERPINB9;PTGS2;NFKB1;RELB;NFKB2;MT2A;PLSCR1;KLF6;TNIP1;IRF1;NAMPT;PIM1;TNFSF9;MSC;SQSTM1;GRINA
FLI1 KD HUMAN GSE27524 CREEDSID GENE 1597 UP	25/359	2.5556206514570985E-14	1.563720386110312E-12	0	0	6.963788300835655	217.9519233380141	CXCL8;TNFAIP3;ADM;LRRC32;PTGS2;NDRG1;RELB;PIM1;PDE4B;IER3;IL32;EDN1;CCL20;GFPT2;RFTN1;TFPI2;MMP10;GEM;ISG20;NR4A2;KLF5;IL1B;IRF1;OPTN;CHST2
WT1 KO MOUSE GSE15326 CREEDSID GENE 2248 UP	22/273	5.186800943626039E-14	3.0775018932181167E-12	0	0	8.058608058608058	246.51341832692503	PPP1R15A;CSRNP1;CD274;DUSP1;CCL20;TNFAIP3;CXCL1;CXCL3;TNF;CXCL2;SGPP2;RELB;NFKBIA;IL6;IRF1;NFKBIZ;REL;TNFSF9;ATF3;IER3;HBEGF;HIST1H2BC
KLF13 KD HUMAN GSE50588 CREEDSID GENE 2795 UP	24/341	6.908996476851701E-14	3.978769147551656E-12	0	0	7.038123167155426	213.2788286382136	IL32;CD40;GRAMD1A;CD83;CXCL8;DUSP1;TNFRSF9;EBI3;TNFAIP3;SERPINB9;TNF;RASGRP1;NINJ1;BCL3;NFKBIZ;CCR7;DENND5A;MAP3K8;ANGPTL4;CKB;TNFRSF4;GBP4;IER3;BIRC3
E2F6 KD HUMAN GSE50588 CREEDSID GENE 2807 UP	23/312	8.931726937883425E-14	4.996663241250213E-12	0	0	7.371794871794872	221.4972357087648	IL32;PPP1R15A;SLFN5;CD40;CD83;CXCL8;MMP7;RIPK2;TNFRSF9;TNFRSF18;FAM129A;SERPINB9;PARP9;HELZ2;NR4A2;PIM1;CCR7;MAP3K8;CYTIP;GBP1;GBP4;IER3;BIRC3
FOXO1 KD MOUSE GSE6623 CREEDSID GENE 505 DOWN	19/195	9.776783819247477E-14	5.317484088357378E-12	0	0	9.743589743589743	291.88073526719967	KDM6B;CSRNP1;DUSP5;DUSP1;TNFAIP3;CXCL2;NFKBIA;SOCS3;MT2A;KLF6;IRF1;NFKBIZ;PIM1;PDE4B;CCL3;PIM3;ATF3;IER3;HIST1H2BC
MYC KO MOUSE GSE58079 CREEDSID GENE 2553 UP	21/263	2.40252085301814E-13	1.2713880622187886E-11	0	0	7.984790874524715	232.01476844677455	LAD1;CD274;CSF2;CCL20;FAM129A;RASGRP1;SLC2A6;RELB;NFKBIA;IL1A;TNIP1;CLCF1;KYNU;CCL5;BCL3;NFKBIZ;SLAMF7;CCR7;DENND5A;CKB;OPTN
CEBPG KO MOUSE GSE47777 CREEDSID GENE 3104 UP	23/330	2.911271113377194E-13	1.5000707473664593E-11	0	0	6.96969696969697	201.18041743363887	DUSP4;CD274;GCH1;CD80;TFPI2;ADM;CXCL1;AMPD3;PTGS2;CXCL3;NDRG1;CXCL2;MMP10;ICAM1;NFKBIA;IL1A;MT2A;CCL5;CCL3;TNFSF9;ANGPTL4;ATF3;IER3
ADAR KD HUVEC HUMAN GSE60217 RNASEQ UP	26/463	1.1135199103481387E-12	5.5904409857991166E-11	0	0	5.615550755939524	154.55958330779595	PPP1R15A;CSRNP1;CD274;SLFN5;TNFAIP3;DDX60L;SLC7A11;LRRC32;AKAP2;ICAM1;HELZ2;NAMPT;HIVEP1;PIM3;IER3;MMP1;TFPI2;PARP9;TM4SF1;NFKB1;NFKB2;EHD1;KLF6;ZNFX1;SQSTM1;BIRC3
PPARG KO MOUSE GSE24292 CREEDSID GENE 3012 DOWN	20/257	1.4810076447721842E-12	7.249532421159842E-11	0	0	7.782101167315175	211.9711939202908	IL15RA;ACSL1;RNF19B;TAP1;SERPINB9;INHBA;SOD2;NFKB1;ICAM1;NFKBIA;IL1A;SOCS3;MT2A;KLF6;ZNFX1;IRF1;CCL5;NAMPT;PIM1;GRINA
HEY2 KO MOUSE GSE6526 CREEDSID GENE 1511 UP	18/205	2.6730129700520873E-12	1.2765266817956065E-10	0	0	8.780487804878048	233.9808131110661	DUSP4;PPP1R15A;CSRNP1;DUSP5;DUSP1;TNFAIP3;CXCL1;PTGS2;AKAP2;SOCS3;MT2A;KLF6;NFKBIZ;PIM1;IER5;ATF3;IER3;HBEGF
HEY2 KO MOUSE GSE6526 CREEDSID GENE 1512 DOWN	18/205	2.6730129700520873E-12	1.2461331893719017E-10	0	0	8.780487804878048	233.9808131110661	DUSP4;PPP1R15A;CSRNP1;DUSP5;DUSP1;TNFAIP3;CXCL1;PTGS2;AKAP2;SOCS3;MT2A;KLF6;NFKBIZ;PIM1;IER5;ATF3;IER3;HBEGF
NFE2L2 KD HUMAN GSE38332 CREEDSID GENE 2212 DOWN	17/181	3.7334233575802185E-12	1.7000099846842018E-10	0	0	9.392265193370164	247.1452064752095	C1S;TNFRSF9;GFPT2;ADM;SLC7A11;RASGRP1;GEM;ARNTL2;NFKB2;ISG20;UBD;NAMPT;STAT4;ANGPTL4;MSC;CES1;BIRC3
FOXP3 KNOCKIN MOUSE GSE2389 CREEDSID GENE 2950 UP	21/304	3.954334558831834E-12	1.759678878680166E-10	0	0	6.907894736842106	181.37512645463943	DUSP4;CD83;DUSP1;TNFRSF9;TNFRSF18;FAM129A;PARP9;TANK;NFKB1;HELZ2;ISG20;NFKBIA;TNIP1;IRF1;IL2RA;PIM1;DENND5A;CYTIP;TNFRSF4;RAB8B;BIRC3
ZNF217 OE HUMAN GSE35511 CREEDSID GENE 1079 UP	22/341	4.591835275929782E-12	1.9979585489490028E-10	0	0	6.451612903225806	168.4305892227175	DUSP4;PPP1R15A;EDN1;HIST2H2AA4;CXCL8;MMP1;TFPI2;G0S2;CXCL1;INHBA;CXCL3;NDRG1;CXCL2;ICAM1;NFKBIA;MT2A;IL1B;NAMPT;HIST1H2AC;HIST1H2BD;IER3;BIRC3
ZNF217 OE HUMAN GSE35511 CREEDSID GENE 344 DOWN	22/341	4.591835275929782E-12	1.9545246674501115E-10	0	0	6.451612903225806	168.4305892227175	DUSP4;PPP1R15A;EDN1;HIST2H2AA4;CXCL8;MMP1;TFPI2;G0S2;CXCL1;INHBA;CXCL3;NDRG1;CXCL2;ICAM1;NFKBIA;MT2A;IL1B;NAMPT;HIST1H2AC;HIST1H2BD;IER3;BIRC3
IRF8 KO MOUSE GSE39228 CREEDSID GENE 2195 DOWN	20/274	4.828877737131288E-12	2.0116899168729918E-10	0	0	7.2992700729927	190.19275202790445	PPP1R15A;PLK3;DUSP5;CD274;GCH1;SLC2A6;ICAM1;RELB;ISG20;SOCS3;IL1B;IRF1;NINJ1;BCL3;CCL4;CKB;CYTIP;ATF3;PLEKHM3;HIST1H2BC
MYC OE MOUSE GSE55272 CREEDSID GENE 1826 UP	21/308	5.073827265924611E-12	2.0696987055584146E-10	0	0	6.8181818181818175	177.31994794302216	IL1RN;GADD45B;TNFAIP6;SLC41A2;TFPI2;OSM;SLC7A11;CXCL2;MCOLN2;ICAM1;IL6;NR4A3;IL1B;UBD;TNIP3;BCL3;CCL3;CYTIP;ATF3;IER3;IDO1
FOXQ1 OE SKMEL147 HUMAN GSE103071 RNASEQ UP	27/538	5.449764678182594E-12	2.1776814775268404E-10	0	0	5.018587360594796	130.15931496942744	PPP1R15A;SLFN5;CXCL8;TNFAIP3;CXCL1;CXCL2;AKAP2;ICAM1;HELZ2;MT2A;KYNU;NAMPT;NFKBIZ;DENND5A;GBP1;IER3;GFPT2;INHBA;SOD2;NFKB1;NFKBIA;IL1A;ZNFX1;IL1B;SQSTM1;OPTN;BIRC3
PAX5 OE HUMAN GSE44244 CREEDSID GENE 574 UP	27/541	6.1955195453906E-12	2.426165453974959E-10	0	0	4.990757855822551	128.79745988084088	SLFN5;TNFAIP6;C1S;EBI3;DDX60L;PTGS2;NDRG1;LAMP3;UBD;TRIM69;HIVEP2;GBP4;PTGIR;CCL20;TNFRSF9;GFPT2;TFPI2;PARP9;TM4SF1;HIST2H2BE;ABTB2;PLSCR1;IL6;IL2RA;IDO1;CRLF2;BIRC3
RELA KD HUMAN GSE50588 CREEDSID GENE 2819 DOWN	22/348	6.855583716817897E-12	2.632006454417538E-10	0	0	6.32183908045977	162.50892770124278	IL32;CD83;CXCL8;MMP7;TNFRSF9;TNFRSF18;BHLHE41;FAM129A;TNFAIP3;ADM;UPB1;NDRG1;BMP6;ICAM1;RELB;CCL5;NINJ1;PIM1;MSC;TNFRSF4;OPTN;BIRC3
MECP2 MUT HUMAN GSE6955 CREEDSID GENE 2473 DOWN	18/217	7.0040697614132155E-12	2.6373016524705914E-10	0	0	8.294930875576037	213.05139877600863	HIST2H2AA3;KDM6B;CXCL8;ACSL1;CCL20;G0S2;TNFAIP3;ADM;CXCL1;SOD2;CXCL2;NFKBIA;MT2A;PLSCR1;IL6;NAMPT;CCL4;CCL3
U2AF1 OE CFUG HUMAN GSE94153 RNASEQ DOWN	17/190	8.180401534969075E-12	3.022118151975368E-10	0	0	8.947368421052632	228.4198726025999	IL1RN;CD40;CD83;CXCL8;ACSL1;CCL3L3;SOD2;ICAM1;KLF6;IL1B;NAMPT;NINJ1;IL3RA;CCL4;CCL3;SLAMF7;SQSTM1
MYC KD HUMAN GSE54872 CREEDSID GENE 1307 DOWN	19/251	8.958453819681669E-12	3.24826899609939E-10	0	0	7.569721115537849	192.56177127625799	LAD1;CXCL8;CCL20;MMP1;G0S2;SERPINB9;CXCL1;SOD2;CXCL2;TM4SF1;ICAM1;NFKBIA;MT2A;IL6;UBD;KYNU;ZC3H12A;ANGPTL4;BIRC3
AIRE MUT MOUSE GSE12073 CREEDSID GENE 1172 UP	19/255	1.1816311846287521E-11	4.2066070172783574E-10	0	0	7.450980392156863	187.47814251155086	LAD1;IL1RN;IL15;N4BP2L1;SERPINB9;PTGS2;EHD1;NFKBIA;KLF6;TNIP1;UBD;IRF1;NAMPT;PDE4B;TMCC3;RAPGEF2;INSM1;CYTIP;RAB8B
NR5A2 KD HUMAN GSE47803 CREEDSID GENE 1818 UP	21/335	2.4837270006223306E-11	8.684174048604505E-10	0	0	6.26865671641791	153.07229585931867	PPP1R15A;BTG3;EDN1;CXCL8;SLC41A2;RFTN1;TNFAIP3;ADM;TNF;RASGRP1;ZNFX1;CLCF1;UBD;CCL5;BCL3;STAT4;IER5;GBP1;OPTN;GBP4;IER3
ZBTB7A KO MOUSE GSE41839 CREEDSID GENE 2380 UP	17/204	2.5545138123817922E-11	8.774979025690437E-10	0	0	8.333333333333332	203.25478421734996	DUSP1;OSM;PARP9;PTGS2;CXCL2;STX11;SOCS3;MT2A;IL1B;CCL5;NFKBIZ;PIM1;CCL3;CCR7;MET;ATF3;IER3
ZNF395 KD HUMAN GSE49613 CREEDSID GENE 813 UP	20/301	2.6714320095742634E-11	9.018385990942082E-10	0	0	6.644518272425249	161.76625489118734	HIST2H2AA4;CXCL8;DUSP1;MMP1;TFPI2;TAP1;PTGS2;NDRG1;TM4SF1;ISG20;IL1A;IL6;KLF6;TNIP1;IL1B;KYNU;ANGPTL4;SQSTM1;OPTN;IER3
STAT1 KO MOUSE GSE48970 CREEDSID GENE 1519 DOWN	19/276	4.67165304399808E-11	1.5503553661268205E-9	0	0	6.884057971014492	163.75055718013493	CD40;CD83;IL15;TAP1;GEM;HELZ2;ISG20;PLSCR1;ZNFX1;IRF1;CCL5;CCL4;STAT4;CCL3;SLAMF7;TMCC3;ATF3;LRP12;GBP4
BACH2 KO MOUSE GSE54050 CREEDSID GENE 2773 UP	22/384	4.6726837901579E-11	1.5248524768548612E-9	0	0	5.729166666666666	136.27798266570628	DUSP4;SLFN5;PTGIR;SPHK1;CCL3L3;GFPT2;EBI3;SLC1A2;SLC7A11;GPR84;INHBA;RASGRP1;ABTB2;TMEFF1;SOCS3;IL6;TNIP3;NINJ1;CCL4;SLAMF7;IER3;HBEGF
