Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
NFE2 human tf ARCHS4 coexpression	22/299	3.313998183663128E-13	5.193938971486575E-11	0	0	7.357859531772576	211.431410848148	RGS19;RGS14;RNASET2;LST1;LMO2;SLC40A1;IL16;AIF1;DEF6;ARHGAP4;APBB1IP;PYCARD;HHEX;PARVG;FES;ARHGDIB;TBXAS1;CAT;TBC1D10C;DPEP2;PLCB2;RNF166
ETV6 human tf ARCHS4 coexpression	22/299	3.313998183663128E-13	4.7611107238626934E-11	0	0	7.357859531772576	211.431410848148	LST1;LMO2;AIF1;DEF6;ARHGAP4;APBB1IP;PYCARD;MS4A6A;LYL1;HLA-DMA;HHEX;HLA-DMB;SLFN11;PARVG;FES;ARHGDIB;TBXAS1;CAT;MFSD1;EMB;DOCK2;PLCB2
GFI1 human tf ARCHS4 coexpression	22/299	3.313998183663128E-13	4.394871437411717E-11	0	0	7.357859531772576	211.431410848148	CEBPA;RGS19;CLEC11A;CARD9;LMO2;GRAMD4;CORO1A;DEF6;ARHGAP4;APBB1IP;LYL1;CD4;PARVG;FES;ARHGDIB;CAT;TBC1D10C;TACC3;EMB;DOCK2;PLCB2;RNF166
RNASE2 human tf ARCHS4 coexpression	22/299	3.313998183663128E-13	4.080952049025166E-11	0	0	7.357859531772576	211.431410848148	CEBPA;LST1;CLEC11A;CARD9;LMO2;AIF1;ARHGAP4;APBB1IP;PYCARD;MS4A6A;LYL1;PARVG;FES;TOP1MT;NOXA1;TBXAS1;CAT;MFSD1;EMB;DOCK2;PLCB2;RNF166
TFEC human tf ARCHS4 coexpression	21/299	2.879788200548989E-12	3.309836571830971E-10	0	0	7.023411371237458	186.6352480552448	C1QA;FUCA1;TREM2;NPL;AIF1;ARHGAP4;MS4A4A;KIAA0930;MS4A6A;HLA-DMA;CD4;HLA-DMB;PARVG;FCGRT;STAB1;TBXAS1;MFSD1;EMB;DOCK2;CPVL;PLCB2
ZBTB48 human tf ARCHS4 coexpression	21/299	2.879788200548989E-12	3.1029717860915355E-10	0	0	7.023411371237458	186.6352480552448	RGS19;RGS14;RNASET2;LST1;CARD9;GIMAP1;CORO1A;DEF6;ARHGAP4;APBB1IP;LYL1;CD4;PARVG;FCGRT;FES;TBC1D10C;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
SEMA4A human tf ARCHS4 coexpression	21/299	2.879788200548989E-12	2.920444033968504E-10	0	0	7.023411371237458	186.6352480552448	SLC46A2;RGS19;RGS14;RNASET2;LST1;NPL;CORO1A;DEF6;ARHGAP4;APBB1IP;CD4;PARVG;FCGRT;STAB1;TBXAS1;COTL1;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
SPI1 human tf ARCHS4 coexpression	20/299	2.3684169923810568E-11	2.2684171638138565E-9	0	0	6.688963210702341	163.6536068672916	SLC46A2;RGS19;RGS14;RNASET2;LST1;NPL;CORO1A;DEF6;ARHGAP4;APBB1IP;CD4;PARVG;FCGRT;TBXAS1;TBC1D10C;COTL1;DPEP2;PLCB2;RNF166;SLC12A9
NFYC human tf ARCHS4 coexpression	19/299	1.8396079916812997E-10	1.6692021987676635E-8	0	0	6.354515050167224	142.4447057362272	CEBPA;RGS19;RGS14;RNASET2;LST1;CORO1A;DEF6;ARHGAP4;APBB1IP;LYL1;PARVG;FES;COTL1;DPEP2;METTL7B;CAMK1;PLCB2;RNF166;SLC12A9
KLF2 human tf ARCHS4 coexpression	19/299	1.8396079916812997E-10	1.5857420888292805E-8	0	0	6.354515050167224	142.4447057362272	SLC46A2;RGS19;RGS14;RNASET2;GIMAP1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;DOK2;PARVG;TBC1D10C;COTL1;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
TSC22D3 human tf ARCHS4 coexpression	19/299	1.8396079916812997E-10	1.510230560789791E-8	0	0	6.354515050167224	142.4447057362272	RGS19;RGS14;LST1;GIMAP1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;DOK2;PARVG;FES;ARHGDIB;CAT;TBC1D10C;DPEP2;EMB;PLCB2;RNF166
ZNF385A human tf ARCHS4 coexpression	19/299	1.8396079916812997E-10	1.4415837171175278E-8	0	0	6.354515050167224	142.4447057362272	C1QA;SLC46A2;FUCA1;LST1;CARD9;AP1B1;TREM2;NPL;ARHGAP4;MS4A4A;KIAA0930;CD4;PARVG;FCGRT;STAB1;TBXAS1;COTL1;CAMK1;PLCB2
IRF2 human tf ARCHS4 coexpression	19/299	1.8396079916812997E-10	1.3789061641993743E-8	0	0	6.354515050167224	142.4447057362272	RGS19;RGS14;LST1;GIMAP1;IL16;CORO1A;SORL1;DEF6;ARHGAP4;APBB1IP;PARVG;TBXAS1;TBC1D10C;COTL1;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
RNF166 human tf ARCHS4 coexpression	19/299	1.8396079916812997E-10	1.321451740691067E-8	0	0	6.354515050167224	142.4447057362272	SLC46A2;RGS19;RGS14;RNASET2;LST1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;DOK2;CD4;PARVG;TBC1D10C;COTL1;DPEP2;DOCK2;PLCB2;SLC12A9
TFEB human tf ARCHS4 coexpression	18/299	1.3463286824730938E-9	9.284282594334454E-8	0	0	6.0200668896321075	122.96519062978616	RGS19;RGS14;RNASET2;LST1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;HLA-DMB;PARVG;TBC1D10C;COTL1;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
HLX human tf ARCHS4 coexpression	18/299	1.3463286824730938E-9	8.927194802244668E-8	0	0	6.0200668896321075	122.96519062978616	C1QA;RGS19;FUCA1;RNASET2;LST1;NPL;RNASE1;AIF1;ARHGAP4;APBB1IP;CD4;PARVG;FCGRT;FES;STAB1;TBXAS1;DPEP2;PLCB2
RUNX1 human tf ARCHS4 coexpression	18/299	1.3463286824730938E-9	8.596557957717088E-8	0	0	6.0200668896321075	122.96519062978616	CARD9;LMO2;GRAMD4;DEF6;ARHGAP4;APBB1IP;LYL1;HHEX;CD4;SLFN11;PARVG;FES;SH3TC1;CAT;MFSD1;EMB;DOCK2;PLCB2
GATA2 human tf ARCHS4 coexpression	18/299	1.3463286824730938E-9	8.289538030655763E-8	0	0	6.0200668896321075	122.96519062978616	CLEC11A;LMO2;IDH2;SLC40A1;DEF6;TPST2;LYL1;HHEX;TRAPPC6A;FES;ARHGDIB;NOXA1;TBXAS1;CAT;POLD2;TACC3;ELMO1;PLCB2
IKZF1 human tf ARCHS4 coexpression	18/299	1.3463286824730938E-9	8.003691891667634E-8	0	0	6.0200668896321075	122.96519062978616	RGS19;RGS14;GIMAP1;IL16;CORO1A;SORL1;DEF6;ARHGAP4;APBB1IP;CD4;PARVG;ARHGDIB;TBC1D10C;DPEP2;EMB;DOCK2;PLCB2;RNF166
SP110 human tf ARCHS4 coexpression	18/299	1.3463286824730938E-9	7.73690216194538E-8	0	0	6.0200668896321075	122.96519062978616	RGS19;RNASET2;LST1;GIMAP1;IL16;CORO1A;SORL1;DEF6;ARHGAP4;APBB1IP;PARVG;ARHGDIB;TBC1D10C;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
AKNA human tf ARCHS4 coexpression	18/299	1.3463286824730938E-9	7.487324672850367E-8	0	0	6.0200668896321075	122.96519062978616	RGS19;RGS14;GIMAP1;IL16;CORO1A;SORL1;DEF6;ARHGAP4;APBB1IP;DOK2;PARVG;TBC1D10C;COTL1;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
ZFP36 human tf ARCHS4 coexpression	18/299	1.3463286824730938E-9	7.253345776823793E-8	0	0	6.0200668896321075	122.96519062978616	RGS19;RGS14;LST1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;CD4;HLA-DMB;PARVG;FCGRT;FES;TBC1D10C;DPEP2;DOCK2;PLCB2;RNF166
HLA-DQB1 human tf ARCHS4 coexpression	18/299	1.3463286824730938E-9	7.033547419950344E-8	0	0	6.0200668896321075	122.96519062978616	MAP4K1;RNASET2;LST1;CARD9;IL16;AIF1;ARHGAP4;APBB1IP;HLA-DMA;CD4;HLA-DMB;PARVG;FCGRT;NAAA;COTL1;DOCK2;CPVL;PLCB2
MYB human tf ARCHS4 coexpression	17/299	9.2602012886324E-9	4.6954667710594877E-7	0	0	5.68561872909699	105.16996015670624	RGS19;CLEC11A;LMO2;GRAMD4;LYL1;HHEX;SLFN11;PARVG;FES;SH3TC1;TOP1MT;ARHGDIB;CAT;ELMO1;EMB;MCM6;DOCK2
IRF1 human tf ARCHS4 coexpression	17/299	9.2602012886324E-9	4.561310577600645E-7	0	0	5.68561872909699	105.16996015670624	RGS14;RNASET2;LST1;GIMAP1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;COTL1;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
IRF9 human tf ARCHS4 coexpression	17/299	9.2602012886324E-9	4.434607506000627E-7	0	0	5.68561872909699	105.16996015670624	RGS19;RGS14;RNASET2;LST1;GIMAP1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;COTL1;DPEP2;PLCB2;RNF166;SLC12A9
RUNX3 human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.7812064366280235E-6	0	0	5.351170568561873	89.01196143394682	MAP4K1;RGS19;RGS14;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;DOK2;CD4;PARVG;TBC1D10C;COTL1;DOCK2;PLCB2;RNF166
TCF7 human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.708016793558865E-6	0	0	5.351170568561873	89.01196143394682	RGS14;GIMAP1;IL16;CORO1A;DEF6;ARHGAP4;CDC25B;APBB1IP;CD4;PARVG;SH3TC1;TBC1D10C;DPEP2;DOCK2;PLCB2;RNF166
CREBL2 human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.638580465518894E-6	0	0	5.351170568561873	89.01196143394682	C1QA;ABHD14B;TREM2;NPL;VASH1;MS4A4A;KIAA0930;CD4;FCGRT;SLCO2B1;PCED1B;MAN1C1;MFSD1;KCTD12;LTA4H;METTL7A
NKX2-3 human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.5726159538809218E-6	0	0	5.351170568561873	89.01196143394682	RGS19;RNASET2;CARD9;IDH2;SLC40A1;ASB13;AIF1;DEF6;HHEX;TRAPPC6A;CALHM2;CECR5;ARHGDIB;CAT;POLD2;GPAT2
TRERF1 human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.5098692232984603E-6	0	0	5.351170568561873	89.01196143394682	RGS14;CORO1A;SORL1;DEF6;ARHGAP4;APBB1IP;CD4;PARVG;TBC1D10C;COTL1;DPEP2;EMB;DOCK2;PLCB2;RNF166;SLC12A9
MAX human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.4501104322675445E-6	0	0	5.351170568561873	89.01196143394682	CATSPER1;LST1;F13A1;ARHGAP4;TREML1;APBB1IP;TPST2;DOK2;PARVG;SCFD2;ARHGDIB;TBXAS1;DPEP2;MFSD1;PLCB2;VCL
USF1 human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.3931311198892295E-6	0	0	5.351170568561873	89.01196143394682	SLC46A2;RGS14;RNASET2;LST1;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;COTL1;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
STAT5B human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.3387417762553835E-6	0	0	5.351170568561873	89.01196143394682	RGS19;RGS14;IL16;CORO1A;SORL1;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;COTL1;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
ZNF467 human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.2867697367830415E-6	0	0	5.351170568561873	89.01196143394682	SLC46A2;RGS19;RGS14;RNASET2;LST1;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;COTL1;DPEP2;PLCB2;RNF166;SLC12A9
PLEK human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.2370573512008016E-6	0	0	5.351170568561873	89.01196143394682	LST1;NPL;AIF1;ARHGAP4;MS4A4A;APBB1IP;HLA-DMA;CD4;HLA-DMB;PARVG;ARHGDIB;TBXAS1;MFSD1;DOCK2;CPVL;PLCB2
GTF3A human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.1894603862816355E-6	0	0	5.351170568561873	89.01196143394682	RGS19;CLEC11A;LMO2;IDH2;NME4;AIF1;DEF6;PYCARD;LYL1;DUSP23;TRAPPC6A;ARHGDIB;CAT;POLD2;TBC1D10C;S100A4
TIGD3 human tf ARCHS4 coexpression	16/299	5.968946528726036E-8	2.1438466282341016E-6	0	0	5.351170568561873	89.01196143394682	SLC46A2;RGS19;RGS14;RNASET2;LST1;CORO1A;DEF6;ARHGAP4;APBB1IP;FES;TBC1D10C;COTL1;DPEP2;PLCB2;RNF166;SLC12A9
NR1H3 human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.2645870436119113E-5	0	0	5.016722408026756	74.44194981740989	C1QA;CEBPA;FUCA1;TREM2;NPL;RNASE1;AIF1;MS4A4A;KIAA0930;CD4;FCGRT;SLCO2B1;STAB1;MFSD1;CAMK1
EZH1 human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.239295302739673E-5	0	0	5.016722408026756	74.44194981740989	RGS14;RNASET2;GIMAP1;IL16;CORO1A;SORL1;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;DPEP2;PLCB2;RNF166;SLC12A9
HOXA7 human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.2149953948428167E-5	0	0	5.016722408026756	74.44194981740989	CLEC11A;LMO2;IDH2;MGST2;MIF4GD;ARHGAP4;PYCARD;HHEX;TRAPPC6A;CALHM2;IMPA2;ARHGDIB;CAT;ELMO1;SSBP4
STAT5A human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.1916300987881472E-5	0	0	5.016722408026756	74.44194981740989	RGS19;RNASET2;LMO2;AIF1;DEF6;ARHGAP4;APBB1IP;LYL1;CD4;PARVG;FES;ESYT1;DOCK2;PLCB2;RNF166
RARA human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.1691465120185595E-5	0	0	5.016722408026756	74.44194981740989	SLC46A2;RGS19;RGS14;LST1;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;COTL1;DPEP2;PLCB2;RNF166;SLC12A9
ETS1 human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.1474956506848824E-5	0	0	5.016722408026756	74.44194981740989	GIMAP1;IL16;CORO1A;SORL1;DEF6;ARHGAP4;CDC25B;APBB1IP;CD4;PARVG;TBC1D10C;EMB;DOCK2;PLCB2;RNF166
STAT6 human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.1266320933997028E-5	0	0	5.016722408026756	74.44194981740989	SLC46A2;RGS14;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;COTL1;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
JUNB human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.1065136631604224E-5	0	0	5.016722408026756	74.44194981740989	RGS19;RNASET2;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;CD4;PARVG;SH3TC1;TBC1D10C;COTL1;DOCK2;PLCB2;RNF166
ZNF276 human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.0871011427540991E-5	0	0	5.016722408026756	74.44194981740989	RGS19;RGS14;GIMAP1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
ZNF524 human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.0683580196031663E-5	0	0	5.016722408026756	74.44194981740989	RGS19;RNASET2;CORO1A;DEF6;ARHGAP4;STX10;APBB1IP;LYL1;DOK2;FCGRT;TBC1D10C;COTL1;DPEP2;RNF166;SSBP4
ZNF438 human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.0502502565590449E-5	0	0	5.016722408026756	74.44194981740989	CATSPER1;C1QA;GPR34;LST1;F13A1;TREM2;NPL;AIF1;MS4A4A;TREML1;CD4;FCGRT;STAB1;TBXAS1;MFSD1
ZNF831 human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.0327460856163942E-5	0	0	5.016722408026756	74.44194981740989	RGS14;GIMAP1;IL16;CORO1A;SORL1;DEF6;ARHGAP4;APBB1IP;CD4;PARVG;TBC1D10C;DPEP2;DOCK2;PLCB2;RNF166
PLXND1 human tf ARCHS4 coexpression	15/299	3.594243917458448E-7	1.0158158219177648E-5	0	0	5.016722408026756	74.44194981740989	C1QA;AFAP1L1;AP1B1;TREM2;NPL;VASH1;GRAMD4;TPCN1;KIAA0930;MRC2;CD4;FCGRT;SH3TC1;SLCO2B1;STAB1
KLF6 human tf ARCHS4 coexpression	14/299	2.014705056430491E-6	5.602179866590591E-5	0	0	4.682274247491638	61.40820349887273	LST1;IL16;DEF6;ARHGAP4;APBB1IP;HLA-DMA;PARVG;FES;ARHGDIB;TBC1D10C;EMB;DOCK2;PLCB2;RNF166
NFATC2 human tf ARCHS4 coexpression	14/299	2.014705056430491E-6	5.5132563766447087E-5	0	0	4.682274247491638	61.40820349887273	MAP4K1;GIMAP1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;ARHGDIB;TBC1D10C;EMB;DOCK2;PLCB2;RNF166
IRF3 human tf ARCHS4 coexpression	14/299	2.014705056430491E-6	5.427111745759635E-5	0	0	4.682274247491638	61.40820349887273	RGS19;RGS14;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;COTL1;DPEP2;PLCB2;RNF166;SLC12A9
NFATC1 human tf ARCHS4 coexpression	14/299	2.014705056430491E-6	5.343617718901795E-5	0	0	4.682274247491638	61.40820349887273	MAP4K1;RNASET2;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;CD4;PARVG;SH3TC1;TBC1D10C;DOCK2;PLCB2;RNF166
ARNTL human tf ARCHS4 coexpression	14/299	2.014705056430491E-6	5.262653814069949E-5	0	0	4.682274247491638	61.40820349887273	RGS14;LST1;GIMAP1;IL16;CORO1A;SORL1;DEF6;ARHGAP4;APBB1IP;TBC1D10C;DPEP2;DOCK2;PLCB2;RNF166
LEF1 human tf ARCHS4 coexpression	14/299	2.014705056430491E-6	5.184106742218159E-5	0	0	4.682274247491638	61.40820349887273	GIMAP1;IL16;CORO1A;DEF6;ARHGAP4;CDC25B;APBB1IP;CD4;SH3TC1;ARHGDIB;TBC1D10C;EMB;DOCK2;RNF166
IRF8 human tf ARCHS4 coexpression	14/299	2.014705056430491E-6	5.1078698783620094E-5	0	0	4.682274247491638	61.40820349887273	MAP4K1;RGS19;RGS14;RNASET2;AIF1;CORO1A;ARHGAP4;APBB1IP;PYCARD;HLA-DMA;HLA-DMB;PARVG;DOCK2;PLCB2
ZBP1 human tf ARCHS4 coexpression	14/299	2.014705056430491E-6	5.0338427786756036E-5	0	0	4.682274247491638	61.40820349887273	RGS14;LST1;GIMAP1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;DPEP2;PLCB2;RNF166;SLC12A9
SSH2 human tf ARCHS4 coexpression	14/299	2.014705056430491E-6	4.961930738980238E-5	0	0	4.682274247491638	61.40820349887273	RGS14;LST1;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;DPEP2;DOCK2;PLCB2;RNF166;SLC12A9
BCL6 human tf ARCHS4 coexpression	13/299	1.0470784113351168E-5	2.5424833537207624E-4	0	0	4.3478260869565215	49.856181062819566	SLC46A2;RGS19;RGS14;LST1;CORO1A;SORL1;ARHGAP4;APBB1IP;COTL1;DPEP2;PLCB2;RNF166;SLC12A9
FOSB human tf ARCHS4 coexpression	13/299	1.0470784113351168E-5	2.507171084919085E-4	0	0	4.3478260869565215	49.856181062819566	CARD9;GRAMD4;DEF6;ARHGAP4;CD4;HLA-DMB;PARVG;FES;SH3TC1;EMB;DOCK2;PLCB2;RNF166
BCL11B human tf ARCHS4 coexpression	13/299	1.0470784113351168E-5	2.472826275536632E-4	0	0	4.3478260869565215	49.856181062819566	GIMAP1;IL16;SORL1;DEF6;ARHGAP4;APBB1IP;CD4;RNF125;TBC1D10C;EMB;DOCK2;PLCB2;RNF166
SATB1 human tf ARCHS4 coexpression	13/299	1.0470784113351168E-5	2.4394097042455966E-4	0	0	4.3478260869565215	49.856181062819566	RGS19;GIMAP1;IL16;DEF6;ARHGAP4;APBB1IP;RNF125;PARVG;TBC1D10C;ELMO1;EMB;DOCK2;PLCB2
ASCL2 human tf ARCHS4 coexpression	13/299	1.0470784113351168E-5	2.406884241522322E-4	0	0	4.3478260869565215	49.856181062819566	RGS19;RNASET2;LST1;CORO1A;DEF6;ARHGAP4;CD4;PARVG;FCGRT;TBC1D10C;PLCB2;RNF166;SLC12A9
MXD3 human tf ARCHS4 coexpression	13/299	1.0470784113351168E-5	2.3752147120286072E-4	0	0	4.3478260869565215	49.856181062819566	P2RY11;RGS19;RGS14;LST1;CORO1A;ARHGAP4;STX10;SAPCD2;TACC3;DPEP2;SLC19A1;RNF166;SLC12A9
JDP2 human tf ARCHS4 coexpression	13/299	1.0470784113351168E-5	2.3443677677165473E-4	0	0	4.3478260869565215	49.856181062819566	C1QA;FUCA1;TREM2;NPL;RNASE1;KIAA0930;MRC2;CD4;CALHM2;FCGRT;SLCO2B1;STAB1;PLCB2
TSC22D4 human tf ARCHS4 coexpression	13/299	1.0470784113351168E-5	2.3143117706945403E-4	0	0	4.3478260869565215	49.856181062819566	RGS19;RGS14;CORO1A;DEF6;ARHGAP4;APBB1IP;PARVG;TBC1D10C;COTL1;DPEP2;PLCB2;RNF166;SLC12A9
SP140 human tf ARCHS4 coexpression	13/299	1.0470784113351168E-5	2.285016684989546E-4	0	0	4.3478260869565215	49.856181062819566	MAP4K1;GIMAP1;IL16;CORO1A;SORL1;DEF6;ARHGAP4;APBB1IP;HLA-DMB;PARVG;TBC1D10C;DPEP2;DOCK2
IGHM human tf ARCHS4 coexpression	13/299	1.0470784113351168E-5	2.2564539764271768E-4	0	0	4.3478260869565215	49.856181062819566	MAP4K1;RGS14;RNASET2;IL16;CORO1A;DEF6;ARHGAP4;APBB1IP;HLA-DMA;HLA-DMB;PARVG;TBC1D10C;DOCK2
ELF4 human tf ARCHS4 coexpression	12/299	5.0228912691381335E-5	0.0010690696972832274	0	0	4.013377926421405	39.72810600816576	APBB1IP;CD4;PARVG;COTL1;DPEP2;DOCK2;PLCB2;CORO1A;RNF166;DEF6;SLC12A9;ARHGAP4
HIVEP3 human tf ARCHS4 coexpression	12/299	5.0228912691381335E-5	0.001056032261950505	0	0	4.013377926421405	39.72810600816576	C1QA;CD4;FCGRT;SH3TC1;FUCA1;SLCO2B1;STAB1;FRMD4A;TREM2;NPL;DOCK2;RNASE1
KLF13 human tf ARCHS4 coexpression	12/299	5.0228912691381335E-5	0.0010433089816860412	0	0	4.013377926421405	39.72810600816576	APBB1IP;CD4;SLC46A2;PARVG;TBC1D10C;IL16;DOCK2;PLCB2;CORO1A;RNF166;DEF6;ARHGAP4
