Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSC human tf ARCHS4 coexpression	54/299	8.61951375787178E-53	1.35091288350645E-50	0	0	18.06020066889632	2165.110698236377	IL1RN;CD40;CD83;CXCL8;TNFAIP6;CD80;RNF19B;SLC7A11;CXCL3;TNF;CXCL2;SLC2A6;ICAM1;ZC3H12A;PIM3;IER3;IL15RA;DUSP5;SPHK1;AMPD3;IL1A;ADORA2A;IL1B;NINJ1;ATF3;CD274;GRAMD1A;CCL3L3;EBI3;USP12;GPR84;PTGS2;STX11;RELB;CYP27B1;SOCS3;IRAK2;CCL3;SLAMF7;GADD45B;RFTN1;SOD2;SGPP2;MCOLN2;NFKB1;NFKB2;ABTB2;EHD1;TNIP1;TNIP3;BCL3;TRIP10;TNFSF9;GRINA
NFE2L2 human tf ARCHS4 coexpression	49/299	1.3673549178342192E-45	1.9644332319551615E-43	0	0	16.387959866220736	1692.9328094895818	IL1RN;CD40;CD83;CXCL8;TNFAIP6;RNF19B;SLC7A11;CXCL3;TNF;CXCL2;ETS2;ZC3H12A;PIM3;IER3;IL15RA;DUSP5;ACSL1;SPHK1;AMPD3;TRAF1;IL1A;PLSCR1;IL1B;NINJ1;SQSTM1;ATF3;HBEGF;CD274;USP12;GPR84;PTGS2;STX11;SOCS3;IRAK2;SLAMF7;MSC;GK;SOD2;SGPP2;NFKB1;NFKB2;EHD1;ZNFX1;KLF5;TNIP1;TNIP3;BCL3;TRIP10;GRINA
ZNFX1 human tf ARCHS4 coexpression	49/299	1.3673549178342192E-45	1.813322983343226E-43	0	0	16.387959866220736	1692.9328094895818	IL1RN;CD40;CD80;RNF19B;TNFAIP3;DDX60L;TNF;SLC2A6;ICAM1;LAMP3;ZC3H12A;PIM3;IL15RA;DUSP5;ACSL1;RHBDF2;TAP1;AMPD3;TRAF1;PARP9;PLSCR1;IRF1;NINJ1;IDO1;CD274;SLFN5;GRAMD1A;FAM129A;STX11;RELB;HELZ2;SOCS3;IRAK2;SLAMF7;HIVEP2;MSC;GBP1;GBP4;RFTN1;CFLAR;SOD2;NFKB1;NFKB2;EHD1;ISG20;TNIP1;BCL3;REL;GRINA
SMAD7 human tf ARCHS4 coexpression	49/299	1.3673549178342192E-45	1.683799913104424E-43	0	0	16.387959866220736	1692.9328094895818	CSRNP1;IL1RN;CD40;CD83;CXCL8;RNF19B;TNFAIP3;ADM;CXCL3;TNF;SLC2A6;ICAM1;MAP3K8;PIM3;IER5;IER3;DUSP5;SPHK1;AMPD3;TRAF1;ADORA2A;NINJ1;ATF3;HBEGF;CD274;GRAMD1A;CCL3L3;USP12;GPR84;PTGS2;STX11;RELB;MLLT6;SOCS3;IRAK2;SLAMF7;MSC;PLK3;GADD45B;INHBA;NFKB1;NFKB2;EHD1;NR4A2;NR4A3;TNIP1;BCL3;TRIP10;GRINA
BATF2 human tf ARCHS4 coexpression	47/299	8.382268022495423E-43	9.634020047188074E-41	0	0	15.719063545150503	1522.942107782022	CD274;IL1RN;CD40;GRAMD1A;TNFAIP6;CCL3L3;RNF19B;DDX60L;GPR84;TNF;SLC2A6;STX11;ICAM1;RELB;HELZ2;SOCS3;ZC3H12A;SLAMF7;PIM3;MSC;GBP1;GBP4;IL15RA;GK;GCH1;ACSL1;SPHK1;RHBDF2;TAP1;AMPD3;TRAF1;PARP9;SOD2;NFKB1;NFKB2;EHD1;ISG20;PLSCR1;ZNFX1;ADORA2A;TNIP1;IRF1;TNIP3;NINJ1;BCL3;IDO1;GRINA
ETV7 human tf ARCHS4 coexpression	46/299	1.9798890686132372E-41	2.133330471430763E-39	0	0	15.384615384615385	1441.8915076241824	CD274;IL1RN;CD40;GRAMD1A;TNFAIP6;CD80;CCL3L3;RNF19B;DDX60L;TNF;SLC2A6;STX11;ICAM1;RELB;HELZ2;SOCS3;LAMP3;ZC3H12A;SLAMF7;MSC;GBP1;GBP4;IL15RA;PTGIR;GCH1;ACSL1;IL15;RHBDF2;TAP1;TRAF1;PARP9;SOD2;NFKB1;NFKB2;EHD1;PLSCR1;ZNFX1;ADORA2A;TNIP1;IRF1;TNIP3;NINJ1;BCL3;IL3RA;IDO1;CRLF2
EGR2 human tf ARCHS4 coexpression	45/299	4.529560964526008E-40	4.59350770755461E-38	0	0	15.050167224080269	1363.4364687635145	CSRNP1;CD274;IL1RN;CD40;CD83;CXCL8;CD80;CCL3L3;EBI3;USP12;SLC7A11;GPR84;CXCL3;TNF;STX11;ICAM1;RELB;ZC3H12C;IRAK2;LAMP3;ZC3H12A;CCL4;CCL3;PIM3;MSC;TNFRSF4;KDM6B;PLK3;DUSP5;GADD45B;RFTN1;INHBA;TRAF1;MCOLN2;NFKB1;NFKB2;NR4A2;NR4A3;IL1B;NINJ1;IL3RA;REL;ATF3;HBEGF;CRLF2
BATF3 human tf ARCHS4 coexpression	45/299	4.529560964526008E-40	4.338312834912687E-38	0	0	15.050167224080269	1363.4364687635145	CD274;IL1RN;CD40;GRAMD1A;CD83;CSF2;CD80;CCL3L3;EBI3;RNF19B;TNF;SLC2A6;STX11;ICAM1;RELB;SOCS3;ZC3H12A;SLAMF7;PIM3;MSC;TNFRSF4;GBP1;IL15RA;DUSP5;SPHK1;RFTN1;TAP1;TRAF1;MCOLN2;NFKB1;NFKB2;EHD1;ISG20;NR4A3;ADORA2A;TNIP1;CLCF1;TNIP3;IL2RA;NINJ1;BCL3;TRIP10;TNFSF9;IDO1;BIRC3
RELB human tf ARCHS4 coexpression	44/299	1.0032954096170405E-38	9.103585716735672E-37	0	0	14.715719063545151	1287.5510086465715	CD274;IL1RN;CD40;GRAMD1A;CD83;EBI3;RNF19B;GPR84;CXCL3;TNF;SLC2A6;STX11;ICAM1;HELZ2;SOCS3;IRAK2;ZC3H12A;SLAMF7;CCR7;PIM3;MSC;TNFRSF4;IER3;KDM6B;IL15RA;PLK3;DUSP5;SPHK1;RFTN1;RHBDF2;TAP1;AMPD3;TRAF1;SOD2;NFKB1;EHD1;ISG20;ZNFX1;ADORA2A;TNIP1;IRF1;NINJ1;BCL3;GRINA
CREM human tf ARCHS4 coexpression	42/299	4.459492971650229E-36	3.8440829415624975E-34	0	0	14.046822742474916	1143.3836747195687	CSRNP1;CD274;IL1RN;CD40;CD83;CSF2;CXCL8;CCL3L1;CCL3L3;RNF19B;GPR84;TANK;TNF;STX11;ICAM1;SOCS3;IRAK2;CCL5;CCL4;STAT4;PDE4B;CCL3;SLAMF7;MAP3K8;CYTIP;TNFRSF4;IL32;PLK3;DUSP5;TNFRSF9;TRAF1;NFKB1;ISG20;NR4A2;PLSCR1;NR4A3;ADORA2A;TNIP3;IL2RA;NINJ1;ATF3;BIRC3
HLX human tf ARCHS4 coexpression	41/299	8.940531089019638E-35	7.339750284509456E-33	0	0	13.712374581939798	1075.0485664612177	CD274;IL1RN;CD40;GRAMD1A;CCL3L3;RNF19B;DDX60L;GPR84;PTGS2;CXCL3;TNF;CXCL2;SLC2A6;STX11;ICAM1;RELB;HELZ2;CYP27B1;SOCS3;ZC3H12A;SLAMF7;PIM3;MSC;IER3;KDM6B;IL15RA;ACSL1;SPHK1;RHBDF2;AMPD3;TRAF1;SOD2;NFKB1;NFKB2;EHD1;ADORA2A;TNIP1;TNIP3;NINJ1;BCL3;GRINA
HIVEP3 human tf ARCHS4 coexpression	40/299	1.732148015531491E-33	1.3573741721710412E-31	0	0	13.377926421404682	1009.1765324816174	CD274;IL1RN;CD40;CCL3L3;GPR84;TNF;SLC2A6;ICAM1;RELB;MLLT6;SOCS3;IRAK2;KYNU;ZC3H12A;PIM3;HIVEP2;MSC;TNFRSF4;IER3;KDM6B;PLK3;SPHK1;RFTN1;RHBDF2;AMPD3;TRAF1;CFLAR;SOD2;SGPP2;MCOLN2;NFKB1;NFKB2;EHD1;ZNFX1;ADORA2A;TNIP1;TNIP3;NINJ1;BCL3;REL
FOSL2 human tf ARCHS4 coexpression	37/299	1.0203017023590175E-29	7.6478266733345485E-28	0	0	12.37458193979933	826.0636003631148	IL1RN;GRAMD1A;CXCL8;RNF19B;GPR84;PTGS2;CXCL3;STX11;ETS2;ICAM1;RELB;HELZ2;SOCS3;ZC3H12A;NFKBIZ;DENND5A;MAP3K8;PIM3;IER3;KDM6B;PLK3;GADD45B;ACSL1;SPHK1;OSM;G0S2;SOD2;NFKB1;NFKB2;EHD1;NR4A3;TNIP1;NINJ1;BCL3;ATF3;HBEGF;GRINA
ETS2 human tf ARCHS4 coexpression	36/299	1.7142416620142529E-28	1.2313969272135716E-26	0	0	12.040133779264215	769.7668310438825	CSRNP1;LAD1;IL1RN;GRAMD1A;CXCL8;USP12;RNF19B;GPR84;PTGS2;CXCL3;CXCL2;STX11;ICAM1;RELB;SOCS3;IRAK2;ZC3H12A;NFKBIZ;MAP3K8;PIM3;IER3;KDM6B;GK;OSM;AMPD3;NFKB1;NFKB2;EHD1;KLF5;TNIP1;IL1B;NINJ1;BCL3;ATF3;HBEGF;GRINA
ZFYVE26 human tf ARCHS4 coexpression	35/299	2.7749785103878854E-27	1.913625180763486E-25	0	0	11.705685618729097	715.792778517937	CD274;IL1RN;CD40;GRAMD1A;CD80;RNF19B;DDX60L;SLC2A6;STX11;ICAM1;MLLT6;HELZ2;SOCS3;KYNU;ZC3H12A;SLAMF7;DENND5A;HIVEP2;MSC;GBP4;IL15RA;DUSP5;SPHK1;AMPD3;TRAF1;CFLAR;SOD2;NFKB1;NFKB2;ABTB2;EHD1;ZNFX1;TNIP1;NINJ1;BCL3
IRF7 human tf ARCHS4 coexpression	34/299	4.3249747481120115E-26	2.8677909483635034E-24	0	0	11.37123745819398	664.1121765706412	CD274;IL1RN;CD40;GRAMD1A;RNF19B;DDX60L;SLC2A6;STX11;ICAM1;RELB;HELZ2;SOCS3;ZC3H12A;SLAMF7;PIM3;GBP1;IL15RA;DUSP5;ACSL1;RHBDF2;TAP1;TRAF1;PARP9;NFKB1;NFKB2;EHD1;ISG20;ZNFX1;ADORA2A;TNIP1;IRF1;NINJ1;BCL3;IDO1
PLEK human tf ARCHS4 coexpression	34/299	4.3249747481120115E-26	2.7615764687944846E-24	0	0	11.37123745819398	664.1121765706412	CSRNP1;CD274;CD40;CD83;CXCL8;CD80;RNF19B;GPR84;PTGS2;TNF;ETS2;ICAM1;RELB;IRAK2;ZC3H12A;NFKBIZ;MAP3K8;PIM3;MSC;CYTIP;KDM6B;RFTN1;OSM;TAP1;TRAF1;NFKB1;NFKB2;EHD1;ADORA2A;TNIP1;IL1B;IRF1;NINJ1;BCL3
PARP12 human tf ARCHS4 coexpression	33/299	6.485106086511431E-25	3.9929724618377523E-23	0	0	11.036789297658862	614.6952949496006	CD274;IL1RN;CD40;GRAMD1A;RNF19B;DDX60L;SLC2A6;STX11;ICAM1;RELB;MLLT6;SOCS3;ZC3H12A;SLAMF7;PIM3;GBP1;GBP4;IL15RA;ACSL1;RHBDF2;TAP1;TRAF1;PARP9;NFKB1;NFKB2;EHD1;ISG20;ZNFX1;TNIP1;IRF1;NINJ1;BCL3;IDO1
PRDM1 human tf ARCHS4 coexpression	32/299	9.347869701060697E-24	5.557147367113324E-22	0	0	10.702341137123746	567.5119063970526	SLFN5;CD83;CCL3L3;RNF19B;TNFAIP3;TNF;STX11;CCL5;ZC3H12A;NFKBIZ;CCL4;STAT4;CCL3;CYTIP;GBP4;IL32;DUSP5;GK;TAP1;SERPINB9;TRAF1;CFLAR;NFKB1;NFKB2;ISG20;NFKBIA;NR4A2;PLSCR1;NR4A3;ADORA2A;IRF1;IL2RA
TFEC human tf ARCHS4 coexpression	32/299	9.347869701060697E-24	5.371909121542881E-22	0	0	10.702341137123746	567.5119063970526	CD274;IL1RN;CD40;CD83;TNFAIP6;RNF19B;DDX60L;GPR84;TNF;SLC2A6;STX11;ICAM1;RELB;SOCS3;IRAK2;ZC3H12A;SLAMF7;MAP3K8;PIM3;MSC;GBP1;IL15RA;GK;AMPD3;TRAF1;SOD2;NFKB1;NFKB2;TNIP1;IL1B;NINJ1;BCL3
STAT1 human tf ARCHS4 coexpression	32/299	9.347869701060697E-24	5.198621730525368E-22	0	0	10.702341137123746	567.5119063970526	CD274;SLFN5;CD40;CD80;RNF19B;DDX60L;STX11;RELB;MLLT6;HELZ2;LAMP3;UBD;CCR7;CYTIP;GBP1;GBP4;IL15RA;DUSP5;RFTN1;TAP1;TRAF1;PARP9;NFKB1;NFKB2;ISG20;PLSCR1;ZNFX1;TNIP1;IRF1;IDO1;GRINA;BIRC3
IRF5 human tf ARCHS4 coexpression	32/299	9.347869701060697E-24	5.03616480144645E-22	0	0	10.702341137123746	567.5119063970526	CD274;IL1RN;CD40;GRAMD1A;CD80;EBI3;RNF19B;GPR84;TNF;SLC2A6;STX11;ICAM1;RELB;SOCS3;ZC3H12A;SLAMF7;PIM3;MSC;SPHK1;RFTN1;RHBDF2;TAP1;AMPD3;TRAF1;NFKB1;NFKB2;EHD1;ADORA2A;TNIP1;NINJ1;BCL3;TNFSF9
ATF5 human tf ARCHS4 coexpression	32/299	9.347869701060697E-24	4.883553746857163E-22	0	0	10.702341137123746	567.5119063970526	CD274;IL1RN;CD40;GRAMD1A;CD80;EBI3;RNF19B;GPR84;SLC2A6;ICAM1;RELB;ZC3H12A;SLAMF7;PIM3;MSC;IER3;IL15RA;DUSP5;GADD45B;SPHK1;RFTN1;TRAF1;MCOLN2;NFKB1;NFKB2;EHD1;ADORA2A;TNIP1;NINJ1;BCL3;TNFSF9;GRINA
CEBPB human tf ARCHS4 coexpression	32/299	9.347869701060697E-24	4.739919813126071E-22	0	0	10.702341137123746	567.5119063970526	IL1RN;GRAMD1A;CXCL8;RNF19B;GPR84;CXCL3;SLC2A6;STX11;ICAM1;RELB;HELZ2;SOCS3;IRAK2;ZC3H12A;PIM3;MSC;IER3;KDM6B;ACSL1;SPHK1;RHBDF2;OSM;AMPD3;SOD2;NFKB1;NFKB2;EHD1;ADORA2A;TNIP1;NINJ1;BCL3;GRINA
TIPARP human tf ARCHS4 coexpression	32/299	9.347869701060697E-24	4.604493532751041E-22	0	0	10.702341137123746	567.5119063970526	CSRNP1;CD274;RNF19B;TNFAIP3;ADM;PTGS2;AKAP2;ICAM1;ZC3H12C;SOCS3;ZC3H12A;NFKBIZ;HIVEP1;MAP3K8;PIM3;IER5;IER3;DUSP5;GADD45B;TRAF1;NFKB1;NFKB2;EHD1;NFKBIA;KLF6;ZNFX1;NR4A3;TNIP1;TNFSF9;MET;ATF3;HBEGF
NR4A2 human tf ARCHS4 coexpression	31/299	1.2941965987219847E-22	6.197763711657505E-21	0	0	10.367892976588628	522.5312507826283	PPP1R15A;CSRNP1;CD83;CSF2;CCL3L3;BHLHE41;TNFAIP3;PTGS2;STX11;MLLT6;SOCS3;ZC3H12A;NFKBIZ;PDE4B;MAP3K8;CYTIP;KDM6B;PLK3;GADD45B;GCH1;DUSP1;OSM;ZBTB10;NFKB1;NFKBIA;KLF6;NR4A3;REL;TMCC3;ATF3;HBEGF
ZBTB17 human tf ARCHS4 coexpression	30/299	1.7194331782380457E-21	8.011629187249706E-20	0	0	10.033444816053512	479.72199595884626	IL1RN;GRAMD1A;CD83;RNF19B;GPR84;CXCL3;SLC2A6;STX11;ICAM1;RELB;SOCS3;ZC3H12A;PIM3;MSC;IER3;KDM6B;IL15RA;PLK3;SPHK1;RHBDF2;TRAF1;NFKB1;NFKB2;EHD1;ADORA2A;TNIP1;CLCF1;NINJ1;BCL3;GRINA
STAT2 human tf ARCHS4 coexpression	30/299	1.7194331782380457E-21	7.800796840216818E-20	0	0	10.033444816053512	479.72199595884626	CD274;SLFN5;CD40;C1S;RNF19B;DDX60L;STX11;MLLT6;HELZ2;LAMP3;SLAMF7;GBP1;GBP4;IL15RA;GCH1;ACSL1;RHBDF2;TAP1;TRAF1;CFLAR;PARP9;NFKB1;NFKB2;ISG20;PLSCR1;ZNFX1;TNIP1;IRF1;BCL3;IDO1
NR1H3 human tf ARCHS4 coexpression	29/299	2.190011054829778E-20	9.68097194493984E-19	0	0	9.698996655518394	439.05219490894154	CD274;IL1RN;CD40;GRAMD1A;TNFAIP6;GPR84;CXCL3;SLC2A6;ICAM1;RELB;CYP27B1;SOCS3;ZC3H12A;SLAMF7;PIM3;MSC;IER3;IL15RA;ACSL1;SPHK1;G0S2;AMPD3;SOD2;NFKB2;TNIP1;NINJ1;BCL3;ATF3;GRINA
STAT5A human tf ARCHS4 coexpression	29/299	2.190011054829778E-20	9.438947646316344E-19	0	0	9.698996655518394	439.05219490894154	CD274;IL1RN;CD40;GRAMD1A;RNF19B;TNF;STX11;ICAM1;RELB;MLLT6;SOCS3;ZC3H12A;PIM1;SLAMF7;PIM3;MSC;TNFRSF4;IL15RA;RFTN1;TAP1;AMPD3;TRAF1;NFKB1;NFKB2;EHD1;TNIP1;IRF1;NINJ1;BCL3
IRF4 human tf ARCHS4 coexpression	29/299	2.190011054829778E-20	9.208729411040336E-19	0	0	9.698996655518394	439.05219490894154	CD274;CD40;CD80;EBI3;TNFAIP3;ZC3H12C;LAMP3;HIVEP1;CCR7;MSC;CYTIP;IER5;DUSP4;DUSP5;GADD45B;TNFRSF9;RFTN1;TAP1;TRAF1;SGPP2;MCOLN2;NFKB1;NFKB2;EHD1;ZNFX1;TNIP1;REL;TNFSF9;BIRC3
ZBTB32 human tf ARCHS4 coexpression	29/299	2.190011054829778E-20	8.989473948872707E-19	0	0	9.698996655518394	439.05219490894154	CD40;CD80;EBI3;TNFAIP3;RELB;ZC3H12C;CCL5;CCL4;CCR7;PIM3;MSC;CYTIP;IER5;DUSP4;IL32;DUSP5;GADD45B;TNFRSF18;RFTN1;TAP1;TRAF1;MCOLN2;NFKB1;NFKB2;EHD1;TNIP1;IL2RA;TNFSF9;BIRC3
AHR human tf ARCHS4 coexpression	29/299	2.190011054829778E-20	8.780416415177994E-19	0	0	9.698996655518394	439.05219490894154	PPP1R15A;CSRNP1;CD83;CXCL8;RNF19B;TNFAIP3;PTGS2;CXCL2;AKAP2;STX11;ETS2;ICAM1;IRAK2;ZC3H12A;NFKBIZ;DENND5A;MAP3K8;PIM3;CYTIP;IER3;RAB8B;RIPK2;OSM;NFKB1;NFKBIA;KLF6;ZNFX1;MET;HBEGF
MAFG human tf ARCHS4 coexpression	28/299	2.6713590495460195E-19	1.0466870457766676E-17	0	0	9.364548494983277	400.48923868438885	CSRNP1;GRAMD1A;CXCL8;USP12;RNF19B;SLC7A11;GPR84;CXCL3;ICAM1;RELB;IRAK2;ZC3H12A;PIM3;MSC;IER3;KDM6B;DUSP5;SPHK1;AMPD3;NFKB1;NFKB2;EHD1;TNIP1;BCL3;TRIP10;SQSTM1;ATF3;GRINA
